variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm,requested_top_n,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,random_draw_index
stage064_C_random_1y_011_20190722,C: Top10+fu（11品种）,stage064_C_random_1y_011_20190722,random_1y_011_20190722,2019-07-22 random independent start to 2020-07-21,random_1y,2019-07-22,2020-07-21,150000.0,150000.0,0.4,243,369750.00000000006,146.50000000000003,146.65236918259097,-12.495827073944255,4.110004487656351,3.008426284161054,150000.0,60.98686221775053,53.636160893437086,0,0,0,11870.0,99.0,61.63522012578616,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,369750.00000000006,146.50000000000003,146.65236918259097,-12.495827073944255,3.008426284161054,150000.0,60.98686221775053,53.636160893437086,2.4650000000000003,,,,,2019-07,2019-07,2019,7,1,1,1,0,0,0,C,C,10,random_1y_011_20190722,1,2019-07-22,2020-07-21,1,0,C,11
stage064_A_random_1y_012_20230111,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_012_20230111,random_1y_012_20230111,2023-01-11 random independent start to 2024-01-10,random_1y,2023-01-11,2024-01-10,150000.0,150000.0,0.4,243,154245.0,2.829999999999999,2.8398551150890405,-20.41310362173038,8.73147778303016,0.2405926944194314,126575.0,55.3886925795053,50.00782003479128,0,0,0,3090.0,52.0,52.84552845528455,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,154245.0,2.829999999999999,2.8398551150890405,-20.41310362173038,0.2405926944194314,126575.0,55.3886925795053,50.00782003479128,1.0283,,,,,2023-01,2023-01,2023,1,1,1,1,0,0,0,A,A,8,random_1y_012_20230111,1,2023-01-11,2024-01-10,1,0,A,12
stage064_B_random_1y_012_20230111,B: Top9+fu（10品种）,stage064_B_random_1y_012_20230111,random_1y_012_20230111,2023-01-11 random independent start to 2024-01-10,random_1y,2023-01-11,2024-01-10,150000.0,150000.0,0.4,243,155620.0,3.746666666666676,3.7597718683497927,-25.423234092235848,9.240069874521753,0.2766776251906719,127750.0,62.57471624266145,50.090097802733254,0,0,0,4280.0,68.0,55.39568345323741,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,155620.0,3.746666666666676,3.7597718683497927,-25.423234092235848,0.2766776251906719,127750.0,62.57471624266145,50.090097802733254,1.0374666666666668,,,,,2023-01,2023-01,2023,1,1,1,1,0,0,0,B,B,9,random_1y_012_20230111,1,2023-01-11,2024-01-10,1,0,B,12
stage064_C_random_1y_012_20230111,C: Top10+fu（11品种）,stage064_C_random_1y_012_20230111,random_1y_012_20230111,2023-01-11 random independent start to 2024-01-10,random_1y,2023-01-11,2024-01-10,150000.0,150000.0,0.4,243,156510.0,4.3400000000000105,4.355223790369278,-26.182136602451845,9.410996935463205,0.2970898903218483,126450.0,64.72702702702703,53.909385945456286,0,0,0,4400.0,71.0,53.956834532374096,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,156510.0,4.3400000000000105,4.355223790369278,-26.182136602451845,0.2970898903218483,126450.0,64.72702702702703,53.909385945456286,1.0434,,,,,2023-01,2023-01,2023,1,1,1,1,0,0,0,C,C,10,random_1y_012_20230111,1,2023-01-11,2024-01-10,1,0,C,12
stage064_A_random_1y_013_20191024,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_013_20191024,random_1y_013_20191024,2019-10-24 random independent start to 2020-10-23,random_1y,2019-10-24,2020-10-23,150000.0,150000.0,0.4,243,434475.00000000006,189.6500000000001,189.86106568297356,-24.45925782801447,6.1757160694293525,2.9263190044737732,150000.0,82.3792004048583,59.41393950336345,0,0,0,18350.0,124.0,60.913705583756354,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,434475.00000000006,189.6500000000001,189.86106568297356,-24.45925782801447,2.9263190044737732,150000.0,82.3792004048583,59.41393950336345,2.8965000000000005,,,,,2019-10,2019-10,2019,10,1,1,1,0,0,0,A,A,8,random_1y_013_20191024,1,2019-10-24,2020-10-23,1,0,A,13
stage064_B_random_1y_013_20191024,B: Top9+fu（10品种）,stage064_B_random_1y_013_20191024,random_1y_013_20191024,2019-10-24 random independent start to 2020-10-23,random_1y,2019-10-24,2020-10-23,150000.0,150000.0,0.4,243,434475.00000000006,189.6500000000001,189.86106568297356,-24.45925782801447,6.1757160694293525,2.9263190044737732,150000.0,82.3792004048583,59.41393950336345,0,0,0,18350.0,124.0,60.913705583756354,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,434475.00000000006,189.6500000000001,189.86106568297356,-24.45925782801447,2.9263190044737732,150000.0,82.3792004048583,59.41393950336345,2.8965000000000005,,,,,2019-10,2019-10,2019,10,1,1,1,0,0,0,B,B,9,random_1y_013_20191024,1,2019-10-24,2020-10-23,1,0,B,13
stage064_C_random_1y_013_20191024,C: Top10+fu（11品种）,stage064_C_random_1y_013_20191024,random_1y_013_20191024,2019-10-24 random independent start to 2020-10-23,random_1y,2019-10-24,2020-10-23,150000.0,150000.0,0.4,243,434475.00000000006,189.6500000000001,189.86106568297356,-24.45925782801447,6.1757160694293525,2.9263190044737732,150000.0,82.3792004048583,59.41393950336345,0,0,0,18350.0,124.0,60.913705583756354,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,434475.00000000006,189.6500000000001,189.86106568297356,-24.45925782801447,2.9263190044737732,150000.0,82.3792004048583,59.41393950336345,2.8965000000000005,,,,,2019-10,2019-10,2019,10,1,1,1,0,0,0,C,C,10,random_1y_013_20191024,1,2019-10-24,2020-10-23,1,0,C,13
stage064_A_random_1y_014_20180718,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_014_20180718,random_1y_014_20180718,2018-07-18 random independent start to 2019-07-17,random_1y,2018-07-18,2019-07-17,150000.0,150000.0,0.4,243,140486.00000000006,-6.34266666666663,-6.363739593133522,-20.633491959353655,9.420862002027697,-0.1814444630708318,131738.80000000005,63.31427710283803,34.24784771756645,0,0,0,4670.0,69.0,43.95604395604395,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,140486.00000000006,-6.34266666666663,-6.363739593133522,-20.633491959353655,-0.1814444630708318,131738.80000000005,63.31427710283803,34.24784771756645,0.9365733333333336,,,,,2018-07,2018-07,2018,7,0,1,1,0,0,0,A,A,8,random_1y_014_20180718,1,2018-07-18,2019-07-17,1,0,A,14
stage064_B_random_1y_014_20180718,B: Top9+fu（10品种）,stage064_B_random_1y_014_20180718,random_1y_014_20180718,2018-07-18 random independent start to 2019-07-17,random_1y,2018-07-18,2019-07-17,150000.0,150000.0,0.4,243,140486.00000000006,-6.34266666666663,-6.363739593133522,-20.633491959353655,9.420862002027697,-0.1814444630708318,131738.80000000005,63.31427710283803,34.24784771756645,0,0,0,4670.0,69.0,43.95604395604395,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,140486.00000000006,-6.34266666666663,-6.363739593133522,-20.633491959353655,-0.1814444630708318,131738.80000000005,63.31427710283803,34.24784771756645,0.9365733333333336,,,,,2018-07,2018-07,2018,7,0,1,1,0,0,0,B,B,9,random_1y_014_20180718,1,2018-07-18,2019-07-17,1,0,B,14
stage064_C_random_1y_014_20180718,C: Top10+fu（11品种）,stage064_C_random_1y_014_20180718,random_1y_014_20180718,2018-07-18 random independent start to 2019-07-17,random_1y,2018-07-18,2019-07-17,150000.0,150000.0,0.4,243,140486.00000000006,-6.34266666666663,-6.363739593133522,-20.633491959353655,9.420862002027697,-0.1814444630708318,131738.80000000005,63.31427710283803,34.24784771756645,0,0,0,4670.0,69.0,43.95604395604395,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,140486.00000000006,-6.34266666666663,-6.363739593133522,-20.633491959353655,-0.1814444630708318,131738.80000000005,63.31427710283803,34.24784771756645,0.9365733333333336,,,,,2018-07,2018-07,2018,7,0,1,1,0,0,0,C,C,10,random_1y_014_20180718,1,2018-07-18,2019-07-17,1,0,C,14
stage064_A_random_1y_015_20230921,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_015_20230921,random_1y_015_20230921,2023-09-21 random independent start to 2024-09-20,random_1y,2023-09-21,2024-09-20,150000.0,150000.0,0.4,241,221515.0,47.676666666666655,47.71610514346971,-10.21780831896656,4.5828054870784705,1.752501057034278,142580.0,46.331781206171115,31.34427122336443,0,0,0,3740.0,60.0,55.69620253164557,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,221515.0,47.676666666666655,47.71610514346971,-10.21780831896656,1.752501057034278,142580.0,46.331781206171115,31.34427122336443,1.4767666666666666,,,,,2023-09,2023-09,2023,9,1,1,1,0,0,0,A,A,8,random_1y_015_20230921,1,2023-09-21,2024-09-20,1,0,A,15
stage064_B_random_1y_015_20230921,B: Top9+fu（10品种）,stage064_B_random_1y_015_20230921,random_1y_015_20230921,2023-09-21 random independent start to 2024-09-20,random_1y,2023-09-21,2024-09-20,150000.0,150000.0,0.4,241,217865.0,45.243333333333325,45.280468673596744,-11.360391103366483,5.423772619855758,1.6529083750042777,142580.0,47.382991263528496,31.39127724210805,0,0,0,3790.0,60.0,55.62913907284768,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,217865.0,45.243333333333325,45.280468673596744,-11.360391103366483,1.6529083750042777,142580.0,47.382991263528496,31.39127724210805,1.4524333333333332,,,,,2023-09,2023-09,2023,9,1,1,1,0,0,0,B,B,9,random_1y_015_20230921,1,2023-09-21,2024-09-20,1,0,B,15
stage064_C_random_1y_015_20230921,C: Top10+fu（11品种）,stage064_C_random_1y_015_20230921,random_1y_015_20230921,2023-09-21 random independent start to 2024-09-20,random_1y,2023-09-21,2024-09-20,150000.0,150000.0,0.4,241,312895.0,108.59666666666668,108.70173902701356,-11.360391103366483,4.368426942770733,2.7983888728596615,142580.0,47.382991263528496,36.944257507073544,0,0,0,4960.0,66.0,57.38636363636363,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,312895.0,108.59666666666668,108.70173902701356,-11.360391103366483,2.7983888728596615,142580.0,47.382991263528496,36.944257507073544,2.0859666666666667,,,,,2023-09,2023-09,2023,9,1,1,1,0,0,0,C,C,10,random_1y_015_20230921,1,2023-09-21,2024-09-20,1,0,C,15
stage064_A_random_1y_016_20180608,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_016_20180608,random_1y_016_20180608,2018-06-08 random independent start to 2019-06-07,random_1y,2018-06-08,2019-06-06,150000.0,150000.0,0.4,242,146962.00000000006,-2.02533333333329,-2.0377582700462304,-13.895120575071518,7.288301439070674,0.0029815826369184,146450.0,61.44244219067447,30.786422770956644,0,0,0,4510.0,64.0,46.06741573033708,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,146962.00000000006,-2.02533333333329,-2.0377582700462304,-13.895120575071518,0.0029815826369184,146450.0,61.44244219067447,30.786422770956644,0.9797466666666672,,,,,2018-06,2018-06,2018,6,0,1,1,0,0,0,A,A,8,random_1y_016_20180608,1,2018-06-08,2019-06-07,1,0,A,16
stage064_B_random_1y_016_20180608,B: Top9+fu（10品种）,stage064_B_random_1y_016_20180608,random_1y_016_20180608,2018-06-08 random independent start to 2019-06-07,random_1y,2018-06-08,2019-06-06,150000.0,150000.0,0.4,242,146962.00000000006,-2.02533333333329,-2.0377582700462304,-13.895120575071518,7.288301439070674,0.0029815826369184,146450.0,61.44244219067447,30.786422770956644,0,0,0,4510.0,64.0,46.06741573033708,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,146962.00000000006,-2.02533333333329,-2.0377582700462304,-13.895120575071518,0.0029815826369184,146450.0,61.44244219067447,30.786422770956644,0.9797466666666672,,,,,2018-06,2018-06,2018,6,0,1,1,0,0,0,B,B,9,random_1y_016_20180608,1,2018-06-08,2019-06-07,1,0,B,16
stage064_C_random_1y_016_20180608,C: Top10+fu（11品种）,stage064_C_random_1y_016_20180608,random_1y_016_20180608,2018-06-08 random independent start to 2019-06-07,random_1y,2018-06-08,2019-06-06,150000.0,150000.0,0.4,242,146962.00000000006,-2.02533333333329,-2.0377582700462304,-13.895120575071518,7.288301439070674,0.0029815826369184,146450.0,61.44244219067447,30.786422770956644,0,0,0,4510.0,64.0,46.06741573033708,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,146962.00000000006,-2.02533333333329,-2.0377582700462304,-13.895120575071518,0.0029815826369184,146450.0,61.44244219067447,30.786422770956644,0.9797466666666672,,,,,2018-06,2018-06,2018,6,0,1,1,0,0,0,C,C,10,random_1y_016_20180608,1,2018-06-08,2019-06-07,1,0,C,16
stage064_A_random_1y_017_20200407,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_017_20200407,random_1y_017_20200407,2020-04-07 random independent start to 2021-04-06,random_1y,2020-04-07,2021-04-06,150000.0,150000.0,0.4,243,449356.6,199.5710666666667,200.70191767437228,-23.83642779131311,9.07605780735069,2.6037417572099204,149840.0,71.07908423609027,63.69958402503708,0,0,0,13710.0,121.0,58.79396984924623,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,449356.6,199.5710666666667,200.70191767437228,-23.83642779131311,2.6037417572099204,149840.0,71.07908423609027,63.69958402503708,2.995710666666667,,,,,2020-04,2020-04,2020,4,1,1,1,0,0,0,A,A,8,random_1y_017_20200407,1,2020-04-07,2021-04-06,1,0,A,17
stage064_B_random_1y_017_20200407,B: Top9+fu（10品种）,stage064_B_random_1y_017_20200407,random_1y_017_20200407,2020-04-07 random independent start to 2021-04-06,random_1y,2020-04-07,2021-04-06,150000.0,150000.0,0.4,243,449356.6,199.5710666666667,200.70191767437228,-23.83642779131311,9.07605780735069,2.6037417572099204,149840.0,71.07908423609027,63.69958402503708,0,0,0,13710.0,121.0,58.79396984924623,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,449356.6,199.5710666666667,200.70191767437228,-23.83642779131311,2.6037417572099204,149840.0,71.07908423609027,63.69958402503708,2.995710666666667,,,,,2020-04,2020-04,2020,4,1,1,1,0,0,0,B,B,9,random_1y_017_20200407,1,2020-04-07,2021-04-06,1,0,B,17
stage064_C_random_1y_017_20200407,C: Top10+fu（11品种）,stage064_C_random_1y_017_20200407,random_1y_017_20200407,2020-04-07 random independent start to 2021-04-06,random_1y,2020-04-07,2021-04-06,150000.0,150000.0,0.4,243,449356.6,199.5710666666667,200.70191767437228,-23.83642779131311,9.07605780735069,2.6037417572099204,149840.0,71.07908423609027,63.69958402503708,0,0,0,13710.0,121.0,58.79396984924623,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,449356.6,199.5710666666667,200.70191767437228,-23.83642779131311,2.6037417572099204,149840.0,71.07908423609027,63.69958402503708,2.995710666666667,,,,,2020-04,2020-04,2020,4,1,1,1,0,0,0,C,C,10,random_1y_017_20200407,1,2020-04-07,2021-04-06,1,0,C,17
stage064_A_random_1y_018_20180824,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_018_20180824,random_1y_018_20180824,2018-08-24 random independent start to 2019-08-23,random_1y,2018-08-24,2019-08-23,150000.0,150000.0,0.4,243,160497.10000000006,6.9980666666667135,7.0229233009048375,-19.717729045457432,9.249454325494275,0.4213458497766735,125569.50000000006,59.51081856772129,32.29614242067382,0,0,0,4130.0,66.0,46.875,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,160497.10000000006,6.9980666666667135,7.0229233009048375,-19.717729045457432,0.4213458497766735,125569.50000000006,59.51081856772129,32.29614242067382,1.0699806666666671,,,,,2018-08,2018-08,2018,8,1,1,1,0,0,0,A,A,8,random_1y_018_20180824,1,2018-08-24,2019-08-23,1,0,A,18
stage064_B_random_1y_018_20180824,B: Top9+fu（10品种）,stage064_B_random_1y_018_20180824,random_1y_018_20180824,2018-08-24 random independent start to 2019-08-23,random_1y,2018-08-24,2019-08-23,150000.0,150000.0,0.4,243,160497.10000000006,6.9980666666667135,7.0229233009048375,-19.717729045457432,9.249454325494275,0.4213458497766735,125569.50000000006,59.51081856772129,32.29614242067382,0,0,0,4130.0,66.0,46.875,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,160497.10000000006,6.9980666666667135,7.0229233009048375,-19.717729045457432,0.4213458497766735,125569.50000000006,59.51081856772129,32.29614242067382,1.0699806666666671,,,,,2018-08,2018-08,2018,8,1,1,1,0,0,0,B,B,9,random_1y_018_20180824,1,2018-08-24,2019-08-23,1,0,B,18
stage064_C_random_1y_018_20180824,C: Top10+fu（11品种）,stage064_C_random_1y_018_20180824,random_1y_018_20180824,2018-08-24 random independent start to 2019-08-23,random_1y,2018-08-24,2019-08-23,150000.0,150000.0,0.4,243,160497.10000000006,6.9980666666667135,7.0229233009048375,-19.717729045457432,9.249454325494275,0.4213458497766735,125569.50000000006,59.51081856772129,32.29614242067382,0,0,0,4130.0,66.0,46.875,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,160497.10000000006,6.9980666666667135,7.0229233009048375,-19.717729045457432,0.4213458497766735,125569.50000000006,59.51081856772129,32.29614242067382,1.0699806666666671,,,,,2018-08,2018-08,2018,8,1,1,1,0,0,0,C,C,10,random_1y_018_20180824,1,2018-08-24,2019-08-23,1,0,C,18
stage064_A_random_1y_019_20180403,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_019_20180403,random_1y_019_20180403,2018-04-03 random independent start to 2019-04-02,random_1y,2018-04-03,2019-04-02,150000.0,150000.0,0.4,243,146007.0000000001,-2.661999999999942,-2.671018298325323,-13.79044643189269,4.971813356733829,-0.0288384390830758,145135.00000000003,61.95601530355719,31.042887049756064,0,0,0,4040.0,59.0,45.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,146007.0000000001,-2.661999999999942,-2.671018298325323,-13.79044643189269,-0.0288384390830758,145135.00000000003,61.95601530355719,31.042887049756064,0.9733800000000006,,,,,2018-04,2018-04,2018,4,0,1,1,0,0,0,A,A,8,random_1y_019_20180403,1,2018-04-03,2019-04-02,1,0,A,19
stage064_B_random_1y_019_20180403,B: Top9+fu（10品种）,stage064_B_random_1y_019_20180403,random_1y_019_20180403,2018-04-03 random independent start to 2019-04-02,random_1y,2018-04-03,2019-04-02,150000.0,150000.0,0.4,243,146007.0000000001,-2.661999999999942,-2.671018298325323,-13.79044643189269,4.971813356733829,-0.0288384390830758,145135.00000000003,61.95601530355719,31.042887049756064,0,0,0,4040.0,59.0,45.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,146007.0000000001,-2.661999999999942,-2.671018298325323,-13.79044643189269,-0.0288384390830758,145135.00000000003,61.95601530355719,31.042887049756064,0.9733800000000006,,,,,2018-04,2018-04,2018,4,0,1,1,0,0,0,B,B,9,random_1y_019_20180403,1,2018-04-03,2019-04-02,1,0,B,19
stage064_C_random_1y_019_20180403,C: Top10+fu（11品种）,stage064_C_random_1y_019_20180403,random_1y_019_20180403,2018-04-03 random independent start to 2019-04-02,random_1y,2018-04-03,2019-04-02,150000.0,150000.0,0.4,243,146007.0000000001,-2.661999999999942,-2.671018298325323,-13.79044643189269,4.971813356733829,-0.0288384390830758,145135.00000000003,61.95601530355719,31.042887049756064,0,0,0,4040.0,59.0,45.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,146007.0000000001,-2.661999999999942,-2.671018298325323,-13.79044643189269,-0.0288384390830758,145135.00000000003,61.95601530355719,31.042887049756064,0.9733800000000006,,,,,2018-04,2018-04,2018,4,0,1,1,0,0,0,C,C,10,random_1y_019_20180403,1,2018-04-03,2019-04-02,1,0,C,19
stage064_A_random_1y_020_20220422,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_020_20220422,random_1y_020_20220422,2022-04-22 random independent start to 2023-04-21,random_1y,2022-04-22,2023-04-21,150000.0,150000.0,0.4,244,145800.0,-2.8000000000000025,-2.809479032697626,-38.296927721541465,26.934395147522444,0.1315841580405019,119690.0,62.75231344245393,39.38416993864982,0,0,0,3060.0,44.0,44.827586206896555,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,145800.0,-2.8000000000000025,-2.809479032697626,-38.296927721541465,0.1315841580405019,119690.0,62.75231344245393,39.38416993864982,0.972,,,,,2022-04,2022-04,2022,4,0,1,1,0,0,0,A,A,8,random_1y_020_20220422,1,2022-04-22,2023-04-21,1,0,A,20
stage064_B_random_1y_020_20220422,B: Top9+fu（10品种）,stage064_B_random_1y_020_20220422,random_1y_020_20220422,2022-04-22 random independent start to 2023-04-21,random_1y,2022-04-22,2023-04-21,150000.0,150000.0,0.4,244,171400.0,14.266666666666673,14.31901086744658,-38.4780087429744,25.830881101375063,0.5294968802005028,118630.0,63.183908642616146,37.98699196115971,0,0,0,3380.0,50.0,47.91666666666667,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,171400.0,14.266666666666673,14.31901086744658,-38.4780087429744,0.5294968802005028,118630.0,63.183908642616146,37.98699196115971,1.1426666666666667,,,,,2022-04,2022-04,2022,4,1,1,1,0,0,0,B,B,9,random_1y_020_20220422,1,2022-04-22,2023-04-21,1,0,B,20
stage064_C_random_1y_020_20220422,C: Top10+fu（11品种）,stage064_C_random_1y_020_20220422,random_1y_020_20220422,2022-04-22 random independent start to 2023-04-21,random_1y,2022-04-22,2023-04-21,150000.0,150000.0,0.4,244,164490.0,9.660000000000002,9.694731598927952,-39.420250531361646,26.59569114863839,0.4293426135436175,115580.0,66.89958779884583,39.11067788773136,0,0,0,3940.0,62.0,45.2991452991453,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,164490.0,9.660000000000002,9.694731598927952,-39.420250531361646,0.4293426135436175,115580.0,66.89958779884583,39.11067788773136,1.0966,,,,,2022-04,2022-04,2022,4,1,1,1,0,0,0,C,C,10,random_1y_020_20220422,1,2022-04-22,2023-04-21,1,0,C,20
stage064_A_random_1y_021_20230829,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_1y_021_20230829,random_1y_021_20230829,2023-08-29 random independent start to 2024-08-28,random_1y,2023-08-29,2024-08-28,150000.0,150000.0,0.4,243,216365.0,44.243333333333325,44.27953025576616,-11.577177544380636,7.669504065063065,1.51227812961828,148590.0,56.735265855221016,34.73932369765042,0,0,0,4380.0,64.0,56.60377358490566,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,216365.0,44.243333333333325,44.27953025576616,-11.577177544380636,1.51227812961828,148590.0,56.735265855221016,34.73932369765042,1.4424333333333332,,,,,2023-08,2023-08,2023,8,1,1,1,0,0,0,A,A,8,random_1y_021_20230829,1,2023-08-29,2024-08-28,1,0,A,21
