entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
119,2020-09-16 00:00:00+08:00,2020-09-16,MA.CZCE,MA101.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,683039.7000000002,0.0,614735.7300000002,478127.7900000001,683039.7000000002,683039.7000000002,0,1000000.0,1500000.0,1000000.0,0.0,0.0,1.0,683039.7000000002,614735.7300000002,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2084.0,2086.0,1183341.0,980326.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,75.27371953719181,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,65,65,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,12871313.0,9881879.0,0,1895.0,2084.0,0.099736147757256,1,0,1.0,volume_not_expanding,11065.243140000002,11065.243140000002,2084.0,,2084.0,2067.0,17.0,10,170.0,11050.0,0.12,2500.7999999999997,162551.99999999997,162551.99999999997,65,1,MA.CZCE,0.25,170759.92500000005,0.0,68,65,65,0,1.0,0.0,65,65,65,245,191,65,65,0,614735.7300000002,614735.7300000002,65,65,65,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,683039.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
120,2020-09-28 00:00:00+08:00,2020-09-28,CF.CZCE,CF101.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,647289.7000000002,0.0,582560.7300000002,453102.7900000001,647289.7000000002,647289.7000000002,0,1000000.0,1500000.0,1000000.0,0.0,0.0665522899828204,0.8896514001145305,647289.7000000002,582560.7300000002,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,12815.0,12675.0,317871.0,320091.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,52.509015153634984,60.0,40.0,0,60,,0.8,0.2,0.0665522899828204,-1.0,0,0,0,0,,21,21,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2362830.0,2472192.0,0,12920.0,12815.0,-0.0081269349845201,1,0,1.0,volume_not_expanding,10486.093140000004,10486.093140000004,12815.0,,12815.0,12830.0,15.0,5,75.0,1575.0,0.12,7689.0,161469.0,161469.0,21,1,CF.CZCE,0.25,161822.42500000005,0.0,21,58,21,0,1.0,0.0,21,21,139,75,58,21,21,0,582560.7300000002,430460.7300000002,21,21,21,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0665522899828204,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0665522899828204,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
121,2020-09-28 00:00:00+08:00,2020-09-28,ru.SHFE,ru2101.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,647289.7000000002,0.0,582560.7300000002,453102.7900000001,647289.7000000002,647289.7000000002,0,1000000.0,1500000.0,1000000.0,0.0,0.0665522899828204,0.8896514001145305,647289.7000000002,582560.7300000002,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,12675.0,12635.0,197108.0,191315.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,65.66749702235974,60.0,40.0,0,60,,0.8,0.2,0.0665522899828204,-1.0,0,0,0,0,,10,10,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3032297.0,2768692.0,0,12475.0,12675.0,0.0160320641282565,1,0,1.0,volume_not_expanding,20972.186280000005,20972.186280000005,12675.0,,12675.0,12585.0,90.0,10,900.0,9000.0,0.12,15210.0,152100.0,152100.0,10,1,ru.SHFE,0.25,161822.42500000005,0.0,10,23,10,0,1.0,0.0,10,10,23,38,29,10,10,0,582560.7300000002,582560.7300000002,10,10,10,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0665522899828204,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0665522899828204,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
122,2020-10-09 00:00:00+08:00,2020-10-09,jm.DCE,jm2101.DCE,long,long_case1a,base,flat_entry,regular,risk_budget,536789.7000000002,167517.0,483110.73000000016,375752.7900000001,536789.7000000002,536789.7000000002,0,1000000.0,1500000.0,1000000.0,0.3120719343161762,0.2259028434628129,0.0,369272.7000000002,315593.73000000016,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,1321.0,1271.5,74413.0,73776.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,77.81770790296628,60.0,40.0,0,60,,0.8,0.2,0.2259028434628129,-1.0,0,0,0,0,,7,7,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,681995.0,681335.0,0,1200.5,1321.0,0.1003748438150771,1,0,1.0,volume_not_expanding,11361.374280000004,11361.374280000004,1321.0,,1321.0,1294.58,26.420000000000073,60,1585.2000000000044,11096.40000000003,0.2,15852.0,110964.0,278481.0,7,1,jm.DCE,0.25,134197.42500000005,0.0,8,7,7,0,1.0,0.0,7,7,7,19,23,7,7,0,483110.73000000016,315593.73000000016,7,7,7,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.2259028434628129,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.2259028434628129,1,1.0,0,0,0.0,0.0,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
123,2020-10-13 00:00:00+08:00,2020-10-13,AP.CZCE,AP101.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,618374.7000000002,113400.0,556537.2300000002,432862.2900000001,618374.7000000002,618374.7000000002,0,1000000.0,1500000.0,1000000.0,0.1833839579788758,0.1082502198821324,0.6116652007857835,504974.7000000002,443137.2300000002,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,8229.0,8143.0,116452.0,127028.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,82.07159752243327,60.0,40.0,0,60,,0.8,0.2,0.1082502198821324,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2891203.0,1332824.0,1,7460.0,8229.0,0.103083109919571,1,1,1.2,direction_and_volume_confirmed,7976.470140000003,9571.764168000003,8229.0,,8229.0,8064.42,164.57999999999993,10,1645.7999999999993,8228.999999999996,0.12,9874.8,49374.0,162774.0,5,1,AP.CZCE,0.25,154593.67500000005,0.0,15,5,5,0,1.0,0.0,5,5,5,44,43,5,5,0,556537.2300000002,443137.2300000002,5,5,5,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1082502198821324,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.1082502198821324,1,1.0,1,1,0.2453684888516475,0.2453684888516475,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
124,2020-10-14 00:00:00+08:00,2020-10-14,CF.CZCE,CF101.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,613364.7000000002,162390.0,552028.2300000002,429355.2900000001,613364.7000000002,613364.7000000002,0,1000000.0,1500000.0,1000000.0,0.2647527645461174,0.1154750730308633,0.5634995131275775,450974.7000000002,389638.2300000002,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,14320.0,14025.0,346086.0,339678.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,91.77441691123438,60.0,40.0,0,60,,0.8,0.2,0.1154750730308633,-1.0,0,0,0,0,,9,9,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3476439.0,2561251.0,0,12950.0,14320.0,0.1057915057915057,1,0,1.0,volume_not_expanding,14026.976280000006,14026.976280000006,14320.0,,14320.0,14033.6,286.39999999999964,5,1431.9999999999982,11455.999999999984,0.12,8592.0,68736.0,231126.0,8,1,CF.CZCE,0.25,153341.17500000005,0.0,17,9,9,0,1.0,0.0,9,9,9,45,49,8,9,0,552028.2300000002,261382.2300000002,8,8,8,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1154750730308633,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.1154750730308633,1,1.0,2,2,0.5791352377263912,0.5557038552906057,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
125,2020-10-14 00:00:00+08:00,2020-10-14,ru.SHFE,ru2101.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,613364.7000000002,162390.0,552028.2300000002,429355.2900000001,613364.7000000002,613364.7000000002,0,1000000.0,1500000.0,1000000.0,0.2647527645461174,0.1154750730308633,0.5634995131275775,450974.7000000002,389638.2300000002,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,13360.0,13205.0,204821.0,203174.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,78.36108339801086,60.0,40.0,0,60,,0.8,0.2,0.1154750730308633,-1.0,0,0,0,0,,8,8,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3167506.0,2743704.0,0,12545.0,13360.0,0.0649661219609405,1,0,1.0,volume_not_expanding,14026.976280000006,14026.976280000006,13360.0,,13360.0,13200.0,160.0,10,1600.0,12800.0,0.12,16032.0,128256.0,290646.0,8,1,ru.SHFE,0.25,153341.17500000005,0.0,9,8,8,0,1.0,0.0,8,8,8,24,26,8,8,0,552028.2300000002,389638.2300000002,8,8,8,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1154750730308633,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.1154750730308633,1,0.98886762872428,2,2,0.6034253450079138,0.5329062517911398,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
126,2020-10-22 00:00:00+08:00,2020-10-22,MA.CZCE,MA101.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,676754.7000000002,106140.0,609079.2300000002,473728.2900000001,676754.7000000002,676754.7000000002,0,1000000.0,1500000.0,1000000.0,0.1568367386292256,0.0240612125322504,1.0,570614.7000000002,502939.2300000002,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2088.0,2110.0,1341706.0,930341.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,62.685197876147534,60.0,40.0,0,60,,0.8,0.2,0.0240612125322504,-1.0,0,0,0,0,,64,64,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,12274873.0,12422108.0,0,2037.0,2088.0,0.0250368188512517,1,0,1.0,volume_not_expanding,9052.906140000005,9052.906140000005,2088.0,,2088.0,2074.0,14.0,10,140.0,8960.0,0.12,2505.6,160358.4,266498.4,64,1,MA.CZCE,0.25,169188.67500000005,0.0,67,64,64,0,1.0,0.0,64,64,64,200,189,64,64,0,609079.2300000002,502939.2300000002,64,64,64,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0240612125322504,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0240612125322504,1,1.0,2,2,0.4893040331469876,0.3899751344631375,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
127,2020-10-26 00:00:00+08:00,2020-10-26,OI.CZCE,OI101.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,692594.7000000002,73680.0,623335.2300000002,484816.2900000001,692594.7000000002,692594.7000000002,0,1000000.0,1500000.0,1000000.0,0.1063825640017169,0.0012185630560234,1.0,618914.7000000002,549655.2300000002,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,9260.0,9107.0,144127.0,146253.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,70.03228744199214,60.0,40.0,0,60,,0.8,0.2,0.0012185630560234,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4580861.0,7002400.0,0,8674.0,9260.0,0.0675582199677196,1,0,1.0,volume_not_expanding,9893.794140000004,9893.794140000004,9260.0,,9260.0,9089.0,171.0,10,1710.0,8550.0,0.12,11112.0,55560.0,129240.0,5,1,OI.CZCE,0.25,173148.67500000005,0.0,15,5,5,0,1.0,0.0,5,5,5,49,43,5,5,0,623335.2300000002,549655.2300000002,5,5,5,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0012185630560234,693439.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0012185630560234,1,1.0,1,1,0.572966403845901,0.572966403845901,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
128,2020-11-04 00:00:00+08:00,2020-11-04,rb.SHFE,rb2101.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,718794.7000000002,59478.0,646915.2300000002,503156.2900000001,718794.7000000002,718794.7000000002,0,1000000.0,1500000.0,1000000.0,0.0827468538652274,0.0,1.0,659316.7000000002,587437.2300000002,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3753.0,3708.0,1159598.0,1159303.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,82.53303607002313,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,47,47,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,8848634.0,8636586.0,0,3592.0,3753.0,0.0448218262806237,1,0,1.0,volume_not_expanding,21147.740280000005,21147.740280000005,3753.0,,3753.0,3711.0,42.0,10,420.0,19740.0,0.1,3753.0,176391.0,235869.0,47,1,rb.SHFE,0.25,179698.67500000005,0.0,47,50,47,0,1.0,0.0,47,47,50,156,134,47,47,0,646915.2300000002,587437.2300000002,47,47,47,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,718794.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,1,1,0.3833512057796164,0.3833512057796164,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
129,2020-11-16 00:00:00+08:00,2020-11-16,cu.SHFE,cu2012.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,746164.7000000002,181044.0,671548.2300000002,522315.2900000001,746164.7000000002,746164.7000000002,0,1000000.0,1500000.0,1000000.0,0.242632759228626,0.0,1.0,565120.7000000002,490504.2300000002,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,53640.0,52180.0,105742.0,102657.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,82.53686724920574,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,3,3,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1113704.0,1094257.0,0,51060.0,53640.0,0.0505287896592243,1,0,1.0,volume_not_expanding,17658.152280000006,17658.152280000006,53640.0,,53640.0,52567.2,1072.800000000003,5,5364.000000000015,16092.000000000044,0.12,32184.0,96552.0,277596.0,3,1,cu.SHFE,0.25,186541.17500000005,0.0,5,3,3,0,1.0,0.0,3,3,3,15,16,3,3,0,671548.2300000002,490504.2300000002,3,3,3,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,746164.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,1,1,0.2248274584043289,0.2248274584043289,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
130,2020-11-17 00:00:00+08:00,2020-11-17,OI.CZCE,OI101.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,770208.7000000002,184193.0,693187.8300000002,539146.0900000001,770208.7000000002,770208.7000000002,0,1000000.0,1500000.0,1000000.0,0.2391468701924555,0.0,1.0,586015.7000000002,508994.8300000002,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,9839.0,9738.0,157010.0,169483.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,68.82825812351028,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,4,4,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,6840752.0,5768823.0,0,8909.0,9839.0,0.1043888202940845,1,0,1.0,volume_not_expanding,9161.906940000004,9161.906940000004,9839.0,,9839.0,9642.22,196.78000000000063,10,1967.8000000000063,7871.200000000026,0.12,11806.8,47227.2,231420.2,4,1,OI.CZCE,0.25,192552.17500000005,0.0,16,4,4,0,1.0,0.0,4,4,4,43,45,4,4,0,693187.8300000002,508994.8300000002,4,4,4,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,770208.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,1,1,-0.1845207922627368,-0.1845207922627368,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
131,2020-11-19 00:00:00+08:00,2020-11-19,AP.CZCE,AP101.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,785678.7000000002,232954.4,707110.8300000002,549975.0900000001,785678.7000000002,785678.7000000002,0,1000000.0,1500000.0,1000000.0,0.2965008469747238,0.0,1.0,552724.3000000002,474156.43000000017,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7178.0,7124.0,141272.0,138222.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,39.540564174216385,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,22,22,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2836549.0,2671400.0,0,7497.0,7178.0,-0.0425503534747232,1,0,1.0,volume_not_expanding,8534.815740000002,8534.815740000002,7178.0,,7178.0,7208.0,30.0,10,300.0,6600.0,0.12,8613.6,189499.2,422453.6,22,1,AP.CZCE,0.25,196419.67500000005,0.0,22,28,22,0,1.0,0.0,22,22,28,55,63,22,22,0,707110.8300000002,474156.43000000017,22,22,22,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,785678.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
132,2020-11-25 00:00:00+08:00,2020-11-25,SM.CZCE,SM101.CZCE,long,long_case1a,base,flat_entry,open_interest_decline,risk_budget,786268.7000000002,368883.8,707641.8300000002,550388.0900000001,786268.7000000002,786268.7000000002,0,1000000.0,1500000.0,1000000.0,0.4691574267168462,0.0685219806406449,0.8765201290623669,417384.9000000002,338758.0300000002,0.7,"1.0,1.0,1.0,1.0",0.025,1.0,1,0,not_confirmed,1.0,2.0,1.0,6260.0,6288.0,101828.0,109007.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,63.78924437819899,60.0,40.0,0,60,,0.8,0.2,0.0685219806406449,-1.0,0,0,0,0,,44,44,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1251384.0,1245093.0,0,6144.0,6260.0,0.0188802083333332,1,0,1.0,volume_not_expanding,8468.950750000005,8468.950750000005,6260.0,,6260.0,6222.0,38.0,5,190.0,4940.0,0.12,3756.0,97656.0,466539.8,26,1,SM.CZCE,0.25,196567.17500000005,0.0,52,44,44,0,1.0,0.0,44,44,44,90,146,26,44,0,707641.8300000002,236194.0300000002,26,26,26,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0685219806406449,844108.7000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.0685219806406449,1,1.0,1,1,0.0603071426426989,0.0603071426426989,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
