diagnostic_index,datetime,date,contract_vt_symbol,product_vt_symbol,direction,entry_context,long_signal_range_atr_enabled,long_signal_range_lookback,long_signal_range_atr_period,long_signal_range_atr_multiplier,long_signal_range_atr_entry_context,long_signal_range_atr_direction,long_signal_range_high,long_signal_range_low,long_signal_range_value,long_signal_range_prior_atr,long_signal_range_atr_threshold,long_signal_range_atr_condition_met,long_signal_range_atr_reason,long_signal_range_atr_blocked,long_signal_range_atr_selected_volume_before,long_signal_range_atr_selected_volume_after,profile,start_month,variant,account_capital,c3_capital,experiment_arm
75,2019-07-09 00:00:00+08:00,2019-07-09,MA909.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,11,11,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
76,2019-07-11 00:00:00+08:00,2019-07-11,fu1909.SHFE,fu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3152.0,2711.0,441.0,83.8,251.39999999999998,1,range_strictly_above_threshold,1,6,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
77,2019-07-30 00:00:00+08:00,2019-07-30,SM909.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
78,2019-08-01 00:00:00+08:00,2019-08-01,CF909.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,5,5,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
79,2019-08-01 00:00:00+08:00,2019-08-01,fu1909.SHFE,fu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3135.0,2854.0,281.0,81.6,244.79999999999998,1,range_strictly_above_threshold,1,9,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
80,2019-08-05 00:00:00+08:00,2019-08-05,au1912.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,334.0,315.6,18.399999999999977,4.630000000000007,13.890000000000022,1,range_strictly_above_threshold,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
81,2019-08-07 00:00:00+08:00,2019-08-07,rb1910.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
82,2019-08-08 00:00:00+08:00,2019-08-08,hc1910.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
83,2019-08-13 00:00:00+08:00,2019-08-13,AP910.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
84,2019-09-10 00:00:00+08:00,2019-09-10,AP910.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,3,3,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
85,2019-10-09 00:00:00+08:00,2019-10-09,au1912.SHFE,au.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
86,2019-10-15 00:00:00+08:00,2019-10-15,FG001.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1469.0,1399.0,70.0,20.2,60.599999999999994,1,range_strictly_above_threshold,1,14,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
87,2019-10-16 00:00:00+08:00,2019-10-16,sp2001.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,10,10,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
88,2019-10-18 00:00:00+08:00,2019-10-18,FG001.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1497.0,1432.0,65.0,18.0,54.0,1,range_strictly_above_threshold,1,13,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
89,2019-10-18 00:00:00+08:00,2019-10-18,OI001.CZCE,OI.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,5,5,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
90,2019-10-22 00:00:00+08:00,2019-10-22,fu2001.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
91,2019-10-29 00:00:00+08:00,2019-10-29,MA001.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,19,19,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
92,2019-11-07 00:00:00+08:00,2019-11-07,OI001.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,7662.0,7253.0,409.0,119.2,357.6,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
93,2019-11-07 00:00:00+08:00,2019-11-07,au1912.SHFE,au.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,1,1,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
94,2019-11-07 00:00:00+08:00,2019-11-07,fu2001.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
95,2019-11-08 00:00:00+08:00,2019-11-08,ru2001.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,12280.0,11675.0,605.0,229.0,687.0,0,range_not_above_threshold,0,3,3,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
96,2019-11-12 00:00:00+08:00,2019-11-12,sp2001.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
97,2019-11-19 00:00:00+08:00,2019-11-19,rb2001.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3639.0,3346.0,293.0,59.4,178.2,1,range_strictly_above_threshold,1,9,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
98,2019-11-19 00:00:00+08:00,2019-11-19,ru2001.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,12280.0,11835.0,445.0,244.0,732.0,0,range_not_above_threshold,0,2,2,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
99,2019-11-20 00:00:00+08:00,2019-11-20,hc2001.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3567.0,3303.0,264.0,52.4,157.2,1,range_strictly_above_threshold,1,12,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
100,2019-12-04 00:00:00+08:00,2019-12-04,AP001.CZCE,AP.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8424.0,7989.0,435.0,126.4,379.20000000000005,1,range_strictly_above_threshold,1,6,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
101,2019-12-05 00:00:00+08:00,2019-12-05,CF005.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
102,2019-12-05 00:00:00+08:00,2019-12-05,ru2005.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,13380.0,12505.0,875.0,225.0,675.0,1,range_strictly_above_threshold,1,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
103,2019-12-09 00:00:00+08:00,2019-12-09,cu2002.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,48470.0,46990.0,1480.0,262.0,786.0,1,range_strictly_above_threshold,1,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
104,2019-12-13 00:00:00+08:00,2019-12-13,SM001.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,6424.0,5988.0,436.0,113.6,340.79999999999995,1,range_strictly_above_threshold,1,11,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
105,2019-12-16 00:00:00+08:00,2019-12-16,FG005.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1469.0,1402.0,67.0,20.8,62.400000000000006,1,range_strictly_above_threshold,1,18,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
106,2019-12-18 00:00:00+08:00,2019-12-18,AP005.CZCE,AP.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8355.0,8016.0,339.0,126.6,379.79999999999995,0,range_not_above_threshold,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
107,2019-12-24 00:00:00+08:00,2019-12-24,MA005.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2178.0,2066.0,112.0,39.4,118.19999999999999,0,range_not_above_threshold,0,25,25,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
108,2019-12-31 00:00:00+08:00,2019-12-31,CF005.CZCE,CF.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,14085.0,13270.0,815.0,234.0,702.0,1,range_strictly_above_threshold,1,8,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
109,2020-01-08 00:00:00+08:00,2020-01-08,rb2005.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3621.0,3470.0,151.0,36.8,110.39999999999999,1,range_strictly_above_threshold,1,16,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
110,2020-01-09 00:00:00+08:00,2020-01-09,AP005.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
111,2020-01-09 00:00:00+08:00,2020-01-09,jm2005.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1216.5,1138.0,78.5,15.3,45.900000000000006,1,range_strictly_above_threshold,1,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
112,2020-01-10 00:00:00+08:00,2020-01-10,ru2005.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,13250.0,12770.0,480.0,218.0,654.0,0,range_not_above_threshold,0,3,3,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
113,2020-01-13 00:00:00+08:00,2020-01-13,sp2005.SHFE,sp.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4696.0,4560.0,136.0,55.2,165.60000000000002,0,range_not_above_threshold,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
114,2020-01-23 00:00:00+08:00,2020-01-23,ru2005.SHFE,ru.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,1,1,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
115,2020-02-04 00:00:00+08:00,2020-02-04,cu2003.SHFE,cu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,2,2,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
116,2020-02-05 00:00:00+08:00,2020-02-05,au2006.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,360.5,345.16,15.339999999999975,4.931999999999983,14.795999999999948,1,range_strictly_above_threshold,1,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
117,2020-02-07 00:00:00+08:00,2020-02-07,rb2005.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,22,22,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
118,2020-02-10 00:00:00+08:00,2020-02-10,jm2005.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1239.5,1158.0,81.5,33.8,101.39999999999999,0,range_not_above_threshold,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
119,2020-02-14 00:00:00+08:00,2020-02-14,au2006.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,360.5,350.52,9.980000000000018,2.5039999999999965,7.51199999999999,1,range_strictly_above_threshold,1,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
120,2020-02-18 00:00:00+08:00,2020-02-18,FG005.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,21,21,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
121,2020-02-18 00:00:00+08:00,2020-02-18,MA005.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,10,10,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
122,2020-02-25 00:00:00+08:00,2020-02-25,jm2005.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1294.5,1255.5,39.0,22.8,68.4,0,range_not_above_threshold,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
123,2020-02-28 00:00:00+08:00,2020-02-28,MA005.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
124,2020-03-02 00:00:00+08:00,2020-03-02,CF005.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,5,5,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
125,2020-03-02 00:00:00+08:00,2020-03-02,OI005.CZCE,OI.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,7,7,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
126,2020-03-02 00:00:00+08:00,2020-03-02,cu2004.SHFE,cu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
127,2020-03-02 00:00:00+08:00,2020-03-02,ru2005.SHFE,ru.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
128,2020-03-05 00:00:00+08:00,2020-03-05,FG005.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,20,20,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
129,2020-03-05 00:00:00+08:00,2020-03-05,SA005.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,11,11,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
130,2020-03-09 00:00:00+08:00,2020-03-09,cu2004.SHFE,cu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,2,2,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
131,2020-03-09 00:00:00+08:00,2020-03-09,ru2005.SHFE,ru.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,2,2,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
132,2020-03-12 00:00:00+08:00,2020-03-12,CF005.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,3,3,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
133,2020-03-13 00:00:00+08:00,2020-03-13,hc2005.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3537.0,3360.0,177.0,54.8,164.39999999999998,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
134,2020-03-13 00:00:00+08:00,2020-03-13,rb2005.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3574.0,3321.0,253.0,61.4,184.2,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
135,2020-03-31 00:00:00+08:00,2020-03-31,rb2010.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,23,23,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
136,2020-04-01 00:00:00+08:00,2020-04-01,jm2005.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
137,2020-04-03 00:00:00+08:00,2020-04-03,sp2009.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,16,16,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
138,2020-04-14 00:00:00+08:00,2020-04-14,sp2009.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
139,2020-04-17 00:00:00+08:00,2020-04-17,au2006.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,380.42,362.7,17.720000000000027,4.944000000000005,14.832000000000015,1,range_strictly_above_threshold,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
140,2020-04-24 00:00:00+08:00,2020-04-24,AP010.CZCE,AP.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8663.0,7720.0,943.0,265.6,796.8000000000001,1,range_strictly_above_threshold,1,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
141,2020-04-24 00:00:00+08:00,2020-04-24,au2006.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,383.24,366.2,17.04000000000002,6.312,18.936,0,range_not_above_threshold,0,1,1,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
142,2020-04-27 00:00:00+08:00,2020-04-27,MA009.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,24,24,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
143,2020-04-28 00:00:00+08:00,2020-04-28,jm2009.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
144,2020-05-11 00:00:00+08:00,2020-05-11,CF009.CZCE,CF.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,11830.0,11170.0,660.0,289.0,867.0,0,range_not_above_threshold,0,10,10,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
145,2020-05-11 00:00:00+08:00,2020-05-11,rb2010.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3480.0,3276.0,204.0,45.2,135.60000000000002,1,range_strictly_above_threshold,1,17,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
146,2020-05-12 00:00:00+08:00,2020-05-12,hc2010.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3352.0,3125.0,227.0,52.8,158.39999999999998,1,range_strictly_above_threshold,1,21,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
147,2020-05-15 00:00:00+08:00,2020-05-15,OI009.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,6826.0,6592.0,234.0,83.2,249.60000000000002,0,range_not_above_threshold,0,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
148,2020-05-18 00:00:00+08:00,2020-05-18,FG009.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1382.0,1258.0,124.0,29.6,88.80000000000001,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
149,2020-05-28 00:00:00+08:00,2020-05-28,jm2009.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1175.0,1115.5,59.5,20.8,62.400000000000006,0,range_not_above_threshold,0,5,5,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
150,2020-06-01 00:00:00+08:00,2020-06-01,hc2010.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3577.0,3384.0,193.0,54.2,162.60000000000002,1,range_strictly_above_threshold,1,20,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
151,2020-06-02 00:00:00+08:00,2020-06-02,cu2007.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,44800.0,43210.0,1590.0,530.0,1590.0,0,range_not_above_threshold,0,1,1,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
152,2020-06-02 00:00:00+08:00,2020-06-02,rb2010.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3648.0,3467.0,181.0,50.4,151.2,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
153,2020-06-05 00:00:00+08:00,2020-06-05,ru2009.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,10670.0,10110.0,560.0,181.0,543.0,1,range_strictly_above_threshold,1,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
154,2020-06-15 00:00:00+08:00,2020-06-15,AP010.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,1,1,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
155,2020-06-19 00:00:00+08:00,2020-06-19,hc2010.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3672.0,3501.0,171.0,64.8,194.39999999999998,0,range_not_above_threshold,0,19,19,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
