variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm
stage008_D_roll_2y_2020_06,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2020_06,roll_2y_2020_06,2020-06-01 independent start to 2022-05-31,rolling_2y,2020-06-01,2022-05-31,150000.0,150000.0,0.4,485,1406843.5000000005,837.8956666666669,206.95691655370703,-46.259012657077335,17.605238555580613,1.9977595243725466,146040.0,85.54491371086635,69.67313619411325,0,0,0,115590.0,292.0,56.127450980392155,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1406843.5000000005,837.8956666666669,206.95691655370703,-46.259012657077335,1.9977595243725466,146040.0,85.54491371086635,69.67313619411325,9.378956666666669,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,0,stage008_D_roll_2y_2020_06,roll_2y_2020_06,2,2020-06-01,2022-05-31,1,0,D
stage008_F_roll_2y_2020_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2020_06,roll_2y_2020_06,2020-06-01 independent start to 2022-05-31,rolling_2y,2020-06-01,2022-05-31,150000.0,150000.0,0.4,485,1420883.8000000021,847.255866666668,208.48798077370367,-44.35334513091893,17.094625109448547,2.051178929026746,146040.0,85.85763774044737,68.301370848318,0,0,0,106130.0,288.0,56.372549019607845,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1420883.8000000021,847.255866666668,208.48798077370367,-44.35334513091893,2.051178929026746,146040.0,85.85763774044737,68.301370848318,9.47255866666668,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,0,stage008_F_roll_2y_2020_06,roll_2y_2020_06,2,2020-06-01,2022-05-31,1,0,F
stage008_A_roll_2y_2021_01,A: Official C9/150k,stage008_A_roll_2y_2021_01,roll_2y_2021_01,2021-01-01 independent start to 2022-12-31,rolling_2y,2021-01-04,2022-12-30,150000.0,150000.0,0.4,485,885098.7999999997,490.06586666666647,144.5537641101045,-41.39290613939753,23.142152040586122,1.732073026296609,150000.0,78.0345880835621,60.18636246259228,0,0,0,60620.0,225.0,54.054054054054056,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,885098.7999999997,490.06586666666647,144.5537641101045,-41.39290613939753,1.732073026296609,150000.0,78.0345880835621,60.18636246259228,5.900658666666665,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,stage008_A_roll_2y_2021_01,roll_2y_2021_01,2,2021-01-01,2022-12-31,1,0,A
stage008_C_roll_2y_2021_01,C: Official + rollover continuation,stage008_C_roll_2y_2021_01,roll_2y_2021_01,2021-01-01 independent start to 2022-12-31,rolling_2y,2021-01-04,2022-12-30,150000.0,150000.0,0.4,485,886278.7999999997,490.85253333333316,144.71796414545804,-41.432791291221804,23.13833342054949,1.7311674783494033,150000.0,78.95457590613898,59.724407608271505,0,0,0,60620.0,225.0,53.753753753753756,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,886278.7999999997,490.85253333333316,144.71796414545804,-41.432791291221804,1.7311674783494033,150000.0,78.95457590613898,59.724407608271505,5.908525333333332,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,stage008_C_roll_2y_2021_01,roll_2y_2021_01,2,2021-01-01,2022-12-31,1,0,C
stage008_D_roll_2y_2021_01,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2021_01,roll_2y_2021_01,2021-01-01 independent start to 2022-12-31,rolling_2y,2021-01-04,2022-12-30,150000.0,150000.0,0.4,485,1079918.4000000004,619.9456000000002,170.33462047257748,-44.832556005006055,24.718825433448043,1.8044056079311945,150000.0,82.83764149130702,65.4344518455845,0,0,0,84580.0,228.0,54.38066465256798,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1079918.4000000004,619.9456000000002,170.33462047257748,-44.832556005006055,1.8044056079311945,150000.0,82.83764149130702,65.4344518455845,7.199456000000002,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,stage008_D_roll_2y_2021_01,roll_2y_2021_01,2,2021-01-01,2022-12-31,1,0,D
stage008_F_roll_2y_2021_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2021_01,roll_2y_2021_01,2021-01-01 independent start to 2022-12-31,rolling_2y,2021-01-04,2022-12-30,150000.0,150000.0,0.4,485,1048870.8000000007,599.2472000000005,166.39074950299602,-42.709525433150695,23.63066547188762,1.8442542120921361,150000.0,81.66501932038302,62.78658926697069,0,0,0,73340.0,226.0,53.753753753753756,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1048870.8000000007,599.2472000000005,166.39074950299602,-42.709525433150695,1.8442542120921361,150000.0,81.66501932038302,62.78658926697069,6.992472000000005,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,stage008_F_roll_2y_2021_01,roll_2y_2021_01,2,2021-01-01,2022-12-31,1,0,F
stage008_A_roll_2y_2021_06,A: Official C9/150k,stage008_A_roll_2y_2021_06,roll_2y_2021_06,2021-06-01 independent start to 2023-05-31,rolling_2y,2021-06-01,2023-05-31,150000.0,150000.0,0.4,486,177420.0,18.28000000000001,8.77539513327008,-47.63436734452938,25.57472824254663,0.41308606819049215,137230.00000000003,63.70935507994731,41.92493389074481,0,0,0,14080.0,194.0,46.95945945945946,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,177420.0,18.28000000000001,8.77539513327008,-47.63436734452938,0.41308606819049215,137230.00000000003,63.70935507994731,41.92493389074481,1.1828,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,stage008_A_roll_2y_2021_06,roll_2y_2021_06,2,2021-06-01,2023-05-31,1,0,A
stage008_C_roll_2y_2021_06,C: Official + rollover continuation,stage008_C_roll_2y_2021_06,roll_2y_2021_06,2021-06-01 independent start to 2023-05-31,rolling_2y,2021-06-01,2023-05-31,150000.0,150000.0,0.4,486,182310.0,21.540000000000003,10.267308916815177,-48.53489159891598,25.77214494766617,0.4449981010297625,137230.00000000003,65.00254893676947,41.66825418316066,0,0,0,14560.0,194.0,47.61904761904761,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,182310.0,21.540000000000003,10.267308916815177,-48.53489159891598,0.4449981010297625,137230.00000000003,65.00254893676947,41.66825418316066,1.2154,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,stage008_C_roll_2y_2021_06,roll_2y_2021_06,2,2021-06-01,2023-05-31,1,0,C
stage008_D_roll_2y_2021_06,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2021_06,roll_2y_2021_06,2021-06-01 independent start to 2023-05-31,rolling_2y,2021-06-01,2023-05-31,150000.0,150000.0,0.4,486,219982.60000000006,46.6550666666667,21.14894132487768,-50.20118050647594,27.70555426466276,0.6499288563324653,136610.00000000003,62.58584053352606,49.15543040273062,0,0,0,19540.0,204.0,49.825783972125436,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,219982.60000000006,46.6550666666667,21.14894132487768,-50.20118050647594,0.6499288563324653,136610.00000000003,62.58584053352606,49.15543040273062,1.466550666666667,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,1,stage008_D_roll_2y_2021_06,roll_2y_2021_06,2,2021-06-01,2023-05-31,1,0,D
stage008_F_roll_2y_2021_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2021_06,roll_2y_2021_06,2021-06-01 independent start to 2023-05-31,rolling_2y,2021-06-01,2023-05-31,150000.0,150000.0,0.4,486,203332.6000000001,35.555066666666725,16.46456234618747,-51.255853513882286,28.136691945461013,0.5673350986349714,137290.00000000003,68.53025797248613,47.43300908925323,0,0,0,17690.0,200.0,48.275862068965516,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,203332.6000000001,35.555066666666725,16.46456234618747,-51.255853513882286,0.5673350986349714,137290.00000000003,68.53025797248613,47.43300908925323,1.3555506666666672,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,1,stage008_F_roll_2y_2021_06,roll_2y_2021_06,2,2021-06-01,2023-05-31,1,0,F
stage008_A_roll_2y_2022_01,A: Official C9/150k,stage008_A_roll_2y_2022_01,roll_2y_2022_01,2022-01-01 independent start to 2023-12-31,rolling_2y,2022-01-04,2023-12-29,150000.0,150000.0,0.4,484,136010.0,-9.326666666666672,-4.819294680664477,-39.982045671323576,26.760926938889508,0.04137843196742188,105690.0,64.51003789405789,41.094088412935236,0,0,0,6620.0,137.0,45.8498023715415,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,136010.0,-9.326666666666672,-4.819294680664477,-39.982045671323576,0.04137843196742188,105690.0,64.51003789405789,41.094088412935236,0.9067333333333333,,,,,2022-01,2022-01,2022,1,0,1,1,1,0,0,stage008_A_roll_2y_2022_01,roll_2y_2022_01,2,2022-01-01,2023-12-31,1,0,A
stage008_C_roll_2y_2022_01,C: Official + rollover continuation,stage008_C_roll_2y_2022_01,roll_2y_2022_01,2022-01-01 independent start to 2023-12-31,rolling_2y,2022-01-04,2023-12-29,150000.0,150000.0,0.4,484,131085.0,-12.61,-6.573927020935266,-46.06962380685008,31.166336354159487,0.02019989473191081,103570.0,64.51003789405789,42.07675507781872,0,0,0,7070.0,137.0,45.78313253012048,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,131085.0,-12.61,-6.573927020935266,-46.06962380685008,0.02019989473191081,103570.0,64.51003789405789,42.07675507781872,0.8739,,,,,2022-01,2022-01,2022,1,0,1,1,1,1,0,stage008_C_roll_2y_2022_01,roll_2y_2022_01,2,2022-01-01,2023-12-31,1,0,C
stage008_D_roll_2y_2022_01,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2022_01,roll_2y_2022_01,2022-01-01 independent start to 2023-12-31,rolling_2y,2022-01-04,2023-12-29,150000.0,150000.0,0.4,484,116915.0,-22.05666666666667,-11.813178708339878,-51.04095830935817,34.65143510353038,-0.07629302521051849,93595.0,77.41864569345867,52.17117652190988,0,0,0,8630.0,147.0,45.703125,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,116915.0,-22.05666666666667,-11.813178708339878,-51.04095830935817,-0.07629302521051849,93595.0,77.41864569345867,52.17117652190988,0.7794333333333333,,,,,2022-01,2022-01,2022,1,0,1,1,1,1,1,stage008_D_roll_2y_2022_01,roll_2y_2022_01,2,2022-01-01,2023-12-31,1,0,D
stage008_F_roll_2y_2022_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2022_01,roll_2y_2022_01,2022-01-01 independent start to 2023-12-31,rolling_2y,2022-01-04,2023-12-29,150000.0,150000.0,0.4,484,117525.0,-21.650000000000002,-11.58135670803182,-52.47229551451187,34.705111207716506,-0.07919824519990697,90065.0,76.5824289852566,52.50119448269526,0,0,0,8190.0,146.0,45.490196078431374,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,117525.0,-21.650000000000002,-11.58135670803182,-52.47229551451187,-0.07919824519990697,90065.0,76.5824289852566,52.50119448269526,0.7835,,,,,2022-01,2022-01,2022,1,0,1,1,1,1,1,stage008_F_roll_2y_2022_01,roll_2y_2022_01,2,2022-01-01,2023-12-31,1,0,F
stage008_A_roll_2y_2022_06,A: Official C9/150k,stage008_A_roll_2y_2022_06,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,2022-06-01,2024-05-31,150000.0,150000.0,0.4,486,256045.0,70.69666666666667,30.674861753232907,-50.299468443512765,35.19487730921974,0.8671433036432954,132770.0,73.2633704283142,56.65300325351062,0,0,0,11970.0,138.0,50.57034220532319,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,256045.0,70.69666666666667,30.674861753232907,-50.299468443512765,0.8671433036432954,132770.0,73.2633704283142,56.65300325351062,1.7069666666666667,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,1,stage008_A_roll_2y_2022_06,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A
stage008_C_roll_2y_2022_06,C: Official + rollover continuation,stage008_C_roll_2y_2022_06,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,2022-06-01,2024-05-31,150000.0,150000.0,0.4,486,252405.0,68.27000000000001,29.742047360090474,-50.87968855281875,35.718254448435154,0.8472721368561048,131220.0,74.52611476443565,57.05386454352181,0,0,0,12100.0,142.0,50.378787878787875,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,252405.0,68.27000000000001,29.742047360090474,-50.87968855281875,0.8472721368561048,131220.0,74.52611476443565,57.05386454352181,1.6827,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,1,stage008_C_roll_2y_2022_06,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,C
stage008_D_roll_2y_2022_06,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2022_06,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,2022-06-01,2024-05-31,150000.0,150000.0,0.4,486,247775.0,65.18333333333332,28.545760756611926,-54.55537795797436,35.92114221071376,0.8181532294041062,116569.99999999999,75.18092461013197,59.64276544281235,0,0,0,12900.0,142.0,51.14503816793893,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,247775.0,65.18333333333332,28.545760756611926,-54.55537795797436,0.8181532294041062,116569.99999999999,75.18092461013197,59.64276544281235,1.6518333333333333,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,1,stage008_D_roll_2y_2022_06,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,D
stage008_F_roll_2y_2022_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2022_06,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,2022-06-01,2024-05-31,150000.0,150000.0,0.4,486,219150.0,46.10000000000001,20.887527481801406,-54.877347249044675,37.677673189861515,0.6850874936866412,109814.99999999999,74.58976234003657,58.007299262665484,0,0,0,11100.0,140.0,50.936329588014985,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,219150.0,46.10000000000001,20.887527481801406,-54.877347249044675,0.6850874936866412,109814.99999999999,74.58976234003657,58.007299262665484,1.461,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,1,stage008_F_roll_2y_2022_06,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,F
stage008_A_roll_2y_2023_01,A: Official C9/150k,stage008_A_roll_2y_2023_01,roll_2y_2023_01,2023-01-01 independent start to 2024-12-31,rolling_2y,2023-01-03,2024-12-31,150000.0,150000.0,0.4,484,225800.00000000003,50.53333333333336,22.77822215041936,-24.468997361477573,9.47524266219387,0.883901042430412,114505.0,59.969616274501256,47.06519671051383,0,0,0,10370.0,141.0,52.51572327044025,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,225800.00000000003,50.53333333333336,22.77822215041936,-24.468997361477573,0.883901042430412,114505.0,59.969616274501256,47.06519671051383,1.5053333333333336,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,stage008_A_roll_2y_2023_01,roll_2y_2023_01,2,2023-01-01,2024-12-31,1,0,A
stage008_C_roll_2y_2023_01,C: Official + rollover continuation,stage008_C_roll_2y_2023_01,roll_2y_2023_01,2023-01-01 independent start to 2024-12-31,rolling_2y,2023-01-03,2024-12-31,150000.0,150000.0,0.4,484,231565.00000000003,54.376666666666694,24.34107866796349,-24.468997361477573,9.244912219268059,0.9282790121541393,114505.0,61.560416330482504,50.710096157261255,0,0,0,10660.0,143.0,52.83018867924528,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,231565.00000000003,54.376666666666694,24.34107866796349,-24.468997361477573,0.9282790121541393,114505.0,61.560416330482504,50.710096157261255,1.543766666666667,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,stage008_C_roll_2y_2023_01,roll_2y_2023_01,2,2023-01-01,2024-12-31,1,0,C
stage008_D_roll_2y_2023_01,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2023_01,roll_2y_2023_01,2023-01-01 independent start to 2024-12-31,rolling_2y,2023-01-03,2024-12-31,150000.0,150000.0,0.4,484,234425.00000000003,56.28333333333335,25.10921158338215,-23.198287220026348,9.03759281203922,0.9528869380079321,116585.0,62.19008087637468,49.624024941616305,0,0,0,11240.0,144.0,53.29153605015674,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,234425.00000000003,56.28333333333335,25.10921158338215,-23.198287220026348,0.9528869380079321,116585.0,62.19008087637468,49.624024941616305,1.5628333333333335,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,stage008_D_roll_2y_2023_01,roll_2y_2023_01,2,2023-01-01,2024-12-31,1,0,D
stage008_F_roll_2y_2023_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2023_01,roll_2y_2023_01,2023-01-01 independent start to 2024-12-31,rolling_2y,2023-01-03,2024-12-31,150000.0,150000.0,0.4,484,215275.00000000003,43.516666666666694,19.87277962288583,-24.937335092348288,9.630445946286617,0.7981661001922916,113795.0,61.40393266374311,51.651864462127065,0,0,0,10790.0,143.0,52.84810126582279,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,215275.00000000003,43.516666666666694,19.87277962288583,-24.937335092348288,0.7981661001922916,113795.0,61.40393266374311,51.651864462127065,1.435166666666667,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,stage008_F_roll_2y_2023_01,roll_2y_2023_01,2,2023-01-01,2024-12-31,1,0,F
stage008_A_roll_2y_2023_06,A: Official C9/150k,stage008_A_roll_2y_2023_06,roll_2y_2023_06,2023-06-01 independent start to 2025-05-31,rolling_2y,2023-06-01,2025-05-30,150000.0,150000.0,0.4,483,276025.0,84.01666666666668,35.73788143367869,-19.70811580446131,7.207226606379948,1.2045366583808412,137905.0,64.91187257675783,49.5448166236388,0,0,0,15270.0,163.0,51.632047477744806,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,276025.0,84.01666666666668,35.73788143367869,-19.70811580446131,1.2045366583808412,137905.0,64.91187257675783,49.5448166236388,1.8401666666666667,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,stage008_A_roll_2y_2023_06,roll_2y_2023_06,2,2023-06-01,2025-05-31,1,0,A
stage008_C_roll_2y_2023_06,C: Official + rollover continuation,stage008_C_roll_2y_2023_06,roll_2y_2023_06,2023-06-01 independent start to 2025-05-31,rolling_2y,2023-06-01,2025-05-30,150000.0,150000.0,0.4,483,257985.00000000003,71.99000000000002,31.218142444024167,-19.702136922686197,7.267543234310661,1.0860095712403763,137905.0,58.32987348889513,51.022895063706926,0,0,0,14890.0,169.0,52.03488372093024,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,257985.00000000003,71.99000000000002,31.218142444024167,-19.702136922686197,1.0860095712403763,137905.0,58.32987348889513,51.022895063706926,1.7199000000000002,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,stage008_C_roll_2y_2023_06,roll_2y_2023_06,2,2023-06-01,2025-05-31,1,0,C
stage008_D_roll_2y_2023_06,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2023_06,roll_2y_2023_06,2023-06-01 independent start to 2025-05-31,rolling_2y,2023-06-01,2025-05-30,150000.0,150000.0,0.4,483,266345.0,77.56333333333333,33.33162769372389,-18.000429476396683,7.241399469010143,1.1152222331895634,136245.0,60.87332717315365,50.910914242609834,0,0,0,15940.0,168.0,51.60349854227405,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,266345.0,77.56333333333333,33.33162769372389,-18.000429476396683,1.1152222331895634,136245.0,60.87332717315365,50.910914242609834,1.7756333333333334,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,stage008_D_roll_2y_2023_06,roll_2y_2023_06,2,2023-06-01,2025-05-31,1,0,D
stage008_F_roll_2y_2023_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2023_06,roll_2y_2023_06,2023-06-01 independent start to 2025-05-31,rolling_2y,2023-06-01,2025-05-30,150000.0,150000.0,0.4,483,248245.00000000003,65.4966666666667,28.71220111686643,-22.75075181319656,9.702342306610314,1.0370579452954742,137905.0,63.33390551302869,49.83362403983397,0,0,0,15120.0,167.0,51.829268292682926,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,248245.00000000003,65.4966666666667,28.71220111686643,-22.75075181319656,1.0370579452954742,137905.0,63.33390551302869,49.83362403983397,1.654966666666667,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,stage008_F_roll_2y_2023_06,roll_2y_2023_06,2,2023-06-01,2025-05-31,1,0,F
stage008_A_roll_2y_2024_01,A: Official C9/150k,stage008_A_roll_2y_2024_01,roll_2y_2024_01,2024-01-01 independent start to 2025-12-31,rolling_2y,2024-01-02,2025-12-31,150000.0,150000.0,0.4,485,341276.20000000007,127.5174666666667,50.964443634799615,-22.562159686529924,10.958977862445794,1.3913092407959873,146850.0,55.87310158051753,46.10957127088227,0,0,0,15870.0,149.0,52.14521452145215,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,341276.20000000007,127.5174666666667,50.964443634799615,-22.562159686529924,1.3913092407959873,146850.0,55.87310158051753,46.10957127088227,2.275174666666667,,,,,2024-01,2024-01,2024,1,1,1,1,1,0,0,stage008_A_roll_2y_2024_01,roll_2y_2024_01,2,2024-01-01,2025-12-31,1,0,A
stage008_C_roll_2y_2024_01,C: Official + rollover continuation,stage008_C_roll_2y_2024_01,roll_2y_2024_01,2024-01-01 independent start to 2025-12-31,rolling_2y,2024-01-02,2025-12-31,150000.0,150000.0,0.4,485,342791.20000000007,128.5274666666667,51.299844211999755,-22.375140359066858,10.679859255011463,1.3979219782466952,146850.0,55.87310158051753,46.92289713512136,0,0,0,16540.0,155.0,52.28758169934641,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,342791.20000000007,128.5274666666667,51.299844211999755,-22.375140359066858,1.3979219782466952,146850.0,55.87310158051753,46.92289713512136,2.285274666666667,,,,,2024-01,2024-01,2024,1,1,1,1,1,0,0,stage008_C_roll_2y_2024_01,roll_2y_2024_01,2,2024-01-01,2025-12-31,1,0,C
stage008_D_roll_2y_2024_01,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2024_01,roll_2y_2024_01,2024-01-01 independent start to 2025-12-31,rolling_2y,2024-01-02,2025-12-31,150000.0,150000.0,0.4,485,355783.50000000006,137.18900000000005,54.14632379499669,-22.91095932557995,10.609097125717188,1.4082662116438343,146635.0,57.32433499939048,47.135504798455834,0,0,0,17190.0,155.0,52.94117647058824,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,355783.50000000006,137.18900000000005,54.14632379499669,-22.91095932557995,1.4082662116438343,146635.0,57.32433499939048,47.135504798455834,2.3718900000000005,,,,,2024-01,2024-01,2024,1,1,1,1,1,0,0,stage008_D_roll_2y_2024_01,roll_2y_2024_01,2,2024-01-01,2025-12-31,1,0,D
stage008_F_roll_2y_2024_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2024_01,roll_2y_2024_01,2024-01-01 independent start to 2025-12-31,rolling_2y,2024-01-02,2025-12-31,150000.0,150000.0,0.4,485,341658.50000000006,127.77233333333338,51.04914966699339,-22.920227007776152,10.91938850880101,1.3645248749062726,146635.0,55.506198481209836,46.85032561639552,0,0,0,16200.0,155.0,52.30263157894737,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,341658.50000000006,127.77233333333338,51.04914966699339,-22.920227007776152,1.3645248749062726,146635.0,55.506198481209836,46.85032561639552,2.2777233333333338,,,,,2024-01,2024-01,2024,1,1,1,1,1,0,0,stage008_F_roll_2y_2024_01,roll_2y_2024_01,2,2024-01-01,2025-12-31,1,0,F
stage008_A_roll_2y_2024_06_near_complete,A: Official C9/150k,stage008_A_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2024-06-01 independent start to 2026-05-29,rolling_2y,2024-06-03,2026-05-29,150000.0,150000.0,0.4,482,253445.50000000006,68.96366666666671,30.244893938151996,-18.858267716535437,9.2990703013752,0.9967605902734864,143600.0,58.88778730277053,42.614732076442706,0,0,0,12030.0,122.0,51.21951219512195,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,253445.50000000006,68.96366666666671,30.244893938151996,-18.858267716535437,0.9967605902734864,143600.0,58.88778730277053,42.614732076442706,1.6896366666666671,,,,,2024-06,2024-06,2024,6,1,1,1,1,0,0,stage008_A_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2,2024-06-01,2026-05-29,0,1,A
stage008_C_roll_2y_2024_06_near_complete,C: Official + rollover continuation,stage008_C_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2024-06-01 independent start to 2026-05-29,rolling_2y,2024-06-03,2026-05-29,150000.0,150000.0,0.4,482,244542.80000000005,63.02853333333336,27.919557556461406,-21.851161908375218,10.849386097074092,0.9650812250845341,143055.0,58.88778730277053,45.015591545934996,0,0,0,11340.0,128.0,50.62240663900415,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,244542.80000000005,63.02853333333336,27.919557556461406,-21.851161908375218,0.9650812250845341,143055.0,58.88778730277053,45.015591545934996,1.6302853333333336,,,,,2024-06,2024-06,2024,6,1,1,1,1,0,0,stage008_C_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2,2024-06-01,2026-05-29,0,1,C
stage008_D_roll_2y_2024_06_near_complete,D: C + directional 30D risk x1.2,stage008_D_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2024-06-01 independent start to 2026-05-29,rolling_2y,2024-06-03,2026-05-29,150000.0,150000.0,0.4,482,272810.9000000001,81.8739333333334,35.16696608100154,-20.350636532445588,9.853251287836793,1.0948678255471445,142155.0,56.85886555938578,45.07263537882346,0,0,0,13470.0,137.0,51.574803149606296,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,272810.9000000001,81.8739333333334,35.16696608100154,-20.350636532445588,1.0948678255471445,142155.0,56.85886555938578,45.07263537882346,1.818739333333334,,,,,2024-06,2024-06,2024,6,1,1,1,1,0,0,stage008_D_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2,2024-06-01,2026-05-29,0,1,D
