strategy,score_type,eval_date,product_vt_symbol,score,score_rank,top_n
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,MA.CZCE,0.9441247767660822,1,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,rb.SHFE,0.7824058402724497,2,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,SM.CZCE,0.7756408818579943,3,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,cu.SHFE,0.7178530595744287,4,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,AP.CZCE,0.7123772152158235,5,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,SH.CZCE,0.7089827340878917,6,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,lc.GFEX,0.7089827340878917,7,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,jm.DCE,0.7053701062639927,8,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,ru.SHFE,0.6525686210733629,9,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,lh.DCE,0.6261528547702724,10,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-01-31,fu.SHFE,0.6261518547702724,11,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-02-28,jm.DCE,0.8645911258167774,1,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-02-28,si.GFEX,0.8211589523856252,2,11
ai_top10_plus_fu_official_live_v1,stage182_promoted_ai_probability_top10_plus_fixed_fu,2023-02-28,MA.CZCE,0.806095429565516,3,11
