tq_symbol,exchange,symbol,status,rows,file_path,message,updated_at
SHFE.al2504,SHFE,al2504,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2504.csv,,2026-04-22T13:42:30
SHFE.al2505,SHFE,al2505,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2505.csv,,2026-04-22T13:42:30
SHFE.al2506,SHFE,al2506,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2506.csv,,2026-04-22T13:42:31
SHFE.al2507,SHFE,al2507,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2507.csv,,2026-04-22T13:42:31
SHFE.al2508,SHFE,al2508,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2508.csv,,2026-04-22T13:42:31
SHFE.al2509,SHFE,al2509,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2509.csv,,2026-04-22T13:42:31
SHFE.al2510,SHFE,al2510,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2510.csv,,2026-04-22T13:42:32
SHFE.al2511,SHFE,al2511,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2511.csv,,2026-04-22T13:42:32
SHFE.al2512,SHFE,al2512,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2512.csv,,2026-04-22T13:42:32
SHFE.al2601,SHFE,al2601,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2601.csv,,2026-04-22T13:42:33
SHFE.al2602,SHFE,al2602,downloaded,247,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2602.csv,,2026-04-22T13:42:33
SHFE.al2603,SHFE,al2603,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2603.csv,,2026-04-22T13:42:33
SHFE.al2604,SHFE,al2604,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/al2604.csv,,2026-04-22T13:42:34
SHFE.ao2311,SHFE,ao2311,downloaded,100,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2311.csv,,2026-04-22T13:42:34
SHFE.ao2312,SHFE,ao2312,downloaded,122,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2312.csv,,2026-04-22T13:42:34
SHFE.ao2401,SHFE,ao2401,downloaded,142,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2401.csv,,2026-04-22T13:42:34
SHFE.ao2402,SHFE,ao2402,downloaded,161,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2402.csv,,2026-04-22T13:42:35
SHFE.ao2403,SHFE,ao2403,downloaded,180,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2403.csv,,2026-04-22T13:42:35
SHFE.ao2404,SHFE,ao2404,downloaded,199,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2404.csv,,2026-04-22T13:42:35
SHFE.ao2405,SHFE,ao2405,downloaded,218,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2405.csv,,2026-04-22T13:42:36
SHFE.ao2406,SHFE,ao2406,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2406.csv,,2026-04-22T13:42:36
SHFE.ao2407,SHFE,ao2407,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2407.csv,,2026-04-22T13:42:36
SHFE.ao2408,SHFE,ao2408,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2408.csv,,2026-04-22T13:42:37
SHFE.ao2409,SHFE,ao2409,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2409.csv,,2026-04-22T13:42:37
SHFE.ao2410,SHFE,ao2410,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2410.csv,,2026-04-22T13:42:37
SHFE.ao2411,SHFE,ao2411,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2411.csv,,2026-04-22T13:42:38
SHFE.ao2412,SHFE,ao2412,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2412.csv,,2026-04-22T13:42:38
SHFE.ao2501,SHFE,ao2501,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2501.csv,,2026-04-22T13:42:38
SHFE.ao2502,SHFE,ao2502,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2502.csv,,2026-04-22T13:42:39
SHFE.ao2503,SHFE,ao2503,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2503.csv,,2026-04-22T13:42:39
SHFE.ao2504,SHFE,ao2504,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2504.csv,,2026-04-22T13:42:39
SHFE.ao2505,SHFE,ao2505,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2505.csv,,2026-04-22T13:42:40
SHFE.ao2506,SHFE,ao2506,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2506.csv,,2026-04-22T13:42:40
SHFE.ao2507,SHFE,ao2507,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2507.csv,,2026-04-22T13:42:41
SHFE.ao2508,SHFE,ao2508,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2508.csv,,2026-04-22T13:42:41
SHFE.ao2509,SHFE,ao2509,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2509.csv,,2026-04-22T13:42:42
SHFE.ao2510,SHFE,ao2510,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2510.csv,,2026-04-22T13:42:42
SHFE.ao2511,SHFE,ao2511,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2511.csv,,2026-04-22T13:42:42
SHFE.ao2512,SHFE,ao2512,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2512.csv,,2026-04-22T13:42:43
SHFE.ao2601,SHFE,ao2601,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2601.csv,,2026-04-22T13:42:43
SHFE.ao2602,SHFE,ao2602,downloaded,247,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2602.csv,,2026-04-22T13:42:43
SHFE.ao2603,SHFE,ao2603,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2603.csv,,2026-04-22T13:42:44
SHFE.ao2604,SHFE,ao2604,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ao2604.csv,,2026-04-22T13:42:44
SHFE.au2009,SHFE,au2009,downloaded,64,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2009.csv,,2026-04-22T13:42:44
SHFE.au2010,SHFE,au2010,downloaded,259,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2010.csv,,2026-04-22T13:42:44
SHFE.au2011,SHFE,au2011,downloaded,59,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2011.csv,,2026-04-22T13:42:45
SHFE.au2012,SHFE,au2012,downloaded,263,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2012.csv,,2026-04-22T13:42:45
SHFE.au2101,SHFE,au2101,downloaded,65,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2101.csv,,2026-04-22T13:42:45
SHFE.au2102,SHFE,au2102,downloaded,258,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2102.csv,,2026-04-22T13:42:45
SHFE.au2103,SHFE,au2103,downloaded,58,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2103.csv,,2026-04-22T13:42:46
SHFE.au2104,SHFE,au2104,downloaded,262,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2104.csv,,2026-04-22T13:42:46
SHFE.au2105,SHFE,au2105,downloaded,62,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2105.csv,,2026-04-22T13:42:46
SHFE.au2106,SHFE,au2106,downloaded,263,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2106.csv,,2026-04-22T13:42:46
SHFE.au2107,SHFE,au2107,downloaded,61,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2107.csv,,2026-04-22T13:42:46
SHFE.au2108,SHFE,au2108,downloaded,266,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2108.csv,,2026-04-22T13:42:47
SHFE.au2109,SHFE,au2109,downloaded,66,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2109.csv,,2026-04-22T13:42:47
SHFE.au2110,SHFE,au2110,downloaded,259,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2110.csv,,2026-04-22T13:42:47
SHFE.au2111,SHFE,au2111,downloaded,58,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2111.csv,,2026-04-22T13:42:47
SHFE.au2112,SHFE,au2112,downloaded,264,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2112.csv,,2026-04-22T13:42:48
SHFE.au2201,SHFE,au2201,downloaded,65,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2201.csv,,2026-04-22T13:42:48
SHFE.au2202,SHFE,au2202,downloaded,259,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2202.csv,,2026-04-22T13:42:48
SHFE.au2203,SHFE,au2203,downloaded,58,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2203.csv,,2026-04-22T13:42:49
SHFE.au2204,SHFE,au2204,downloaded,264,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2204.csv,,2026-04-22T13:42:49
SHFE.au2205,SHFE,au2205,downloaded,59,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2205.csv,,2026-04-22T13:42:49
SHFE.au2206,SHFE,au2206,downloaded,262,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2206.csv,,2026-04-22T13:42:49
SHFE.au2207,SHFE,au2207,downloaded,61,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2207.csv,,2026-04-22T13:42:50
SHFE.au2208,SHFE,au2208,downloaded,263,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2208.csv,,2026-04-22T13:42:50
SHFE.au2209,SHFE,au2209,downloaded,65,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2209.csv,,2026-04-22T13:42:50
SHFE.au2210,SHFE,au2210,downloaded,258,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2210.csv,,2026-04-22T13:42:51
SHFE.au2211,SHFE,au2211,downloaded,60,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2211.csv,,2026-04-22T13:42:51
SHFE.au2212,SHFE,au2212,downloaded,265,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2212.csv,,2026-04-22T13:42:52
SHFE.au2301,SHFE,au2301,downloaded,64,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2301.csv,,2026-04-22T13:42:52
SHFE.au2302,SHFE,au2302,downloaded,259,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2302.csv,,2026-04-22T13:42:52
SHFE.au2303,SHFE,au2303,downloaded,58,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2303.csv,,2026-04-22T13:42:52
SHFE.au2304,SHFE,au2304,downloaded,265,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2304.csv,,2026-04-22T13:42:52
SHFE.au2305,SHFE,au2305,downloaded,59,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2305.csv,,2026-04-22T13:42:53
SHFE.au2306,SHFE,au2306,downloaded,266,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2306.csv,,2026-04-22T13:42:53
SHFE.au2307,SHFE,au2307,downloaded,60,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2307.csv,,2026-04-22T13:42:53
SHFE.au2308,SHFE,au2308,downloaded,264,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2308.csv,,2026-04-22T13:42:53
SHFE.au2309,SHFE,au2309,downloaded,64,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2309.csv,,2026-04-22T13:42:53
SHFE.au2310,SHFE,au2310,downloaded,259,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2310.csv,,2026-04-22T13:42:54
SHFE.au2311,SHFE,au2311,downloaded,60,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2311.csv,,2026-04-22T13:42:54
SHFE.au2312,SHFE,au2312,downloaded,265,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2312.csv,,2026-04-22T13:42:54
SHFE.au2401,SHFE,au2401,downloaded,64,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2401.csv,,2026-04-22T13:42:54
SHFE.au2402,SHFE,au2402,downloaded,261,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2402.csv,,2026-04-22T13:42:55
SHFE.au2403,SHFE,au2403,downloaded,58,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2403.csv,,2026-04-22T13:42:55
SHFE.au2404,SHFE,au2404,downloaded,262,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2404.csv,,2026-04-22T13:42:55
SHFE.au2405,SHFE,au2405,downloaded,57,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2405.csv,,2026-04-22T13:42:55
SHFE.au2406,SHFE,au2406,downloaded,264,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2406.csv,,2026-04-22T13:42:56
SHFE.au2407,SHFE,au2407,downloaded,61,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2407.csv,,2026-04-22T13:42:56
SHFE.au2408,SHFE,au2408,downloaded,264,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2408.csv,,2026-04-22T13:42:56
SHFE.au2409,SHFE,au2409,downloaded,65,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2409.csv,,2026-04-22T13:42:56
SHFE.au2410,SHFE,au2410,downloaded,256,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2410.csv,,2026-04-22T13:42:56
SHFE.au2411,SHFE,au2411,downloaded,59,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2411.csv,,2026-04-22T13:42:57
SHFE.au2412,SHFE,au2412,downloaded,263,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2412.csv,,2026-04-22T13:42:57
SHFE.au2501,SHFE,au2501,downloaded,65,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2501.csv,,2026-04-22T13:42:57
SHFE.au2502,SHFE,au2502,downloaded,259,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2502.csv,,2026-04-22T13:42:57
SHFE.au2503,SHFE,au2503,downloaded,58,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2503.csv,,2026-04-22T13:42:57
SHFE.au2504,SHFE,au2504,downloaded,261,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2504.csv,,2026-04-22T13:42:58
SHFE.au2505,SHFE,au2505,downloaded,59,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2505.csv,,2026-04-22T13:42:58
SHFE.au2506,SHFE,au2506,downloaded,263,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2506.csv,,2026-04-22T13:42:58
SHFE.au2507,SHFE,au2507,downloaded,61,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2507.csv,,2026-04-22T13:42:59
SHFE.au2508,SHFE,au2508,downloaded,265,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2508.csv,,2026-04-22T13:42:59
SHFE.au2509,SHFE,au2509,downloaded,65,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2509.csv,,2026-04-22T13:42:59
SHFE.au2510,SHFE,au2510,downloaded,257,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2510.csv,,2026-04-22T13:42:59
SHFE.au2511,SHFE,au2511,downloaded,60,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2511.csv,,2026-04-22T13:43:00
SHFE.au2512,SHFE,au2512,downloaded,263,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2512.csv,,2026-04-22T13:43:00
SHFE.au2601,SHFE,au2601,downloaded,64,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2601.csv,,2026-04-22T13:43:00
SHFE.au2602,SHFE,au2602,downloaded,264,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2602.csv,,2026-04-22T13:43:02
SHFE.au2603,SHFE,au2603,downloaded,57,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2603.csv,,2026-04-22T13:43:03
SHFE.au2604,SHFE,au2604,downloaded,262,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/au2604.csv,,2026-04-22T13:43:03
SHFE.br2401,SHFE,br2401,downloaded,115,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2401.csv,,2026-04-22T13:43:03
SHFE.br2402,SHFE,br2402,downloaded,134,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2402.csv,,2026-04-22T13:43:04
SHFE.br2403,SHFE,br2403,downloaded,153,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2403.csv,,2026-04-22T13:43:04
SHFE.br2404,SHFE,br2404,downloaded,172,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2404.csv,,2026-04-22T13:43:04
SHFE.br2405,SHFE,br2405,downloaded,191,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2405.csv,,2026-04-22T13:43:05
SHFE.br2406,SHFE,br2406,downloaded,213,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2406.csv,,2026-04-22T13:43:05
SHFE.br2407,SHFE,br2407,downloaded,233,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2407.csv,,2026-04-22T13:43:05
SHFE.br2408,SHFE,br2408,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2408.csv,,2026-04-22T13:43:06
SHFE.br2409,SHFE,br2409,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2409.csv,,2026-04-22T13:43:06
SHFE.br2410,SHFE,br2410,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2410.csv,,2026-04-22T13:43:06
SHFE.br2411,SHFE,br2411,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2411.csv,,2026-04-22T13:43:07
SHFE.br2412,SHFE,br2412,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2412.csv,,2026-04-22T13:43:07
SHFE.br2501,SHFE,br2501,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2501.csv,,2026-04-22T13:43:07
SHFE.br2502,SHFE,br2502,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2502.csv,,2026-04-22T13:43:07
SHFE.br2503,SHFE,br2503,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/br2503.csv,,2026-04-22T13:43:07
