tq_symbol,exchange,symbol,status,rows,file_path,message,updated_at
SHFE.fu2510,SHFE,fu2510,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/fu2510.csv,,2026-04-22T13:56:20
SHFE.fu2511,SHFE,fu2511,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/fu2511.csv,,2026-04-22T13:56:20
SHFE.fu2512,SHFE,fu2512,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/fu2512.csv,,2026-04-22T13:56:20
SHFE.fu2601,SHFE,fu2601,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/fu2601.csv,,2026-04-22T13:56:20
SHFE.fu2602,SHFE,fu2602,imported,245,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/fu2602.csv,,2026-04-22T13:56:20
SHFE.fu2603,SHFE,fu2603,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/fu2603.csv,,2026-04-22T13:56:20
SHFE.fu2604,SHFE,fu2604,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/fu2604.csv,,2026-04-22T13:56:20
SHFE.hc2009,SHFE,hc2009,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2009.csv,,2026-04-22T13:56:20
SHFE.hc2010,SHFE,hc2010,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2010.csv,,2026-04-22T13:56:20
SHFE.hc2011,SHFE,hc2011,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2011.csv,,2026-04-22T13:56:20
SHFE.hc2012,SHFE,hc2012,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2012.csv,,2026-04-22T13:56:20
SHFE.hc2101,SHFE,hc2101,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2101.csv,,2026-04-22T13:56:20
SHFE.hc2102,SHFE,hc2102,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2102.csv,,2026-04-22T13:56:20
SHFE.hc2103,SHFE,hc2103,imported,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2103.csv,,2026-04-22T13:56:20
SHFE.hc2104,SHFE,hc2104,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2104.csv,,2026-04-22T13:56:20
SHFE.hc2105,SHFE,hc2105,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2105.csv,,2026-04-22T13:56:20
SHFE.hc2106,SHFE,hc2106,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2106.csv,,2026-04-22T13:56:20
SHFE.hc2107,SHFE,hc2107,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2107.csv,,2026-04-22T13:56:20
SHFE.hc2108,SHFE,hc2108,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2108.csv,,2026-04-22T13:56:20
SHFE.hc2109,SHFE,hc2109,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2109.csv,,2026-04-22T13:56:20
SHFE.hc2110,SHFE,hc2110,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2110.csv,,2026-04-22T13:56:20
SHFE.hc2111,SHFE,hc2111,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2111.csv,,2026-04-22T13:56:20
SHFE.hc2112,SHFE,hc2112,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2112.csv,,2026-04-22T13:56:20
SHFE.hc2201,SHFE,hc2201,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2201.csv,,2026-04-22T13:56:20
SHFE.hc2202,SHFE,hc2202,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2202.csv,,2026-04-22T13:56:20
SHFE.hc2203,SHFE,hc2203,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2203.csv,,2026-04-22T13:56:20
SHFE.hc2204,SHFE,hc2204,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2204.csv,,2026-04-22T13:56:20
SHFE.hc2205,SHFE,hc2205,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2205.csv,,2026-04-22T13:56:20
SHFE.hc2206,SHFE,hc2206,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2206.csv,,2026-04-22T13:56:20
SHFE.hc2207,SHFE,hc2207,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2207.csv,,2026-04-22T13:56:20
SHFE.hc2208,SHFE,hc2208,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2208.csv,,2026-04-22T13:56:20
SHFE.hc2209,SHFE,hc2209,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2209.csv,,2026-04-22T13:56:20
SHFE.hc2210,SHFE,hc2210,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2210.csv,,2026-04-22T13:56:20
SHFE.hc2211,SHFE,hc2211,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2211.csv,,2026-04-22T13:56:20
SHFE.hc2212,SHFE,hc2212,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2212.csv,,2026-04-22T13:56:20
SHFE.hc2301,SHFE,hc2301,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2301.csv,,2026-04-22T13:56:20
SHFE.hc2302,SHFE,hc2302,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2302.csv,,2026-04-22T13:56:20
SHFE.hc2303,SHFE,hc2303,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2303.csv,,2026-04-22T13:56:21
SHFE.hc2304,SHFE,hc2304,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2304.csv,,2026-04-22T13:56:21
SHFE.hc2305,SHFE,hc2305,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2305.csv,,2026-04-22T13:56:21
SHFE.hc2306,SHFE,hc2306,imported,245,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2306.csv,,2026-04-22T13:56:21
SHFE.hc2307,SHFE,hc2307,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2307.csv,,2026-04-22T13:56:21
SHFE.hc2308,SHFE,hc2308,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2308.csv,,2026-04-22T13:56:21
SHFE.hc2309,SHFE,hc2309,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2309.csv,,2026-04-22T13:56:21
SHFE.hc2310,SHFE,hc2310,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2310.csv,,2026-04-22T13:56:21
SHFE.hc2311,SHFE,hc2311,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2311.csv,,2026-04-22T13:56:21
SHFE.hc2312,SHFE,hc2312,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2312.csv,,2026-04-22T13:56:21
SHFE.hc2401,SHFE,hc2401,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2401.csv,,2026-04-22T13:56:21
SHFE.hc2402,SHFE,hc2402,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2402.csv,,2026-04-22T13:56:21
SHFE.hc2403,SHFE,hc2403,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2403.csv,,2026-04-22T13:56:21
SHFE.hc2404,SHFE,hc2404,imported,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2404.csv,,2026-04-22T13:56:21
SHFE.hc2405,SHFE,hc2405,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2405.csv,,2026-04-22T13:56:21
SHFE.hc2406,SHFE,hc2406,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2406.csv,,2026-04-22T13:56:21
SHFE.hc2407,SHFE,hc2407,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2407.csv,,2026-04-22T13:56:21
SHFE.hc2408,SHFE,hc2408,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2408.csv,,2026-04-22T13:56:21
SHFE.hc2409,SHFE,hc2409,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2409.csv,,2026-04-22T13:56:21
SHFE.hc2410,SHFE,hc2410,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2410.csv,,2026-04-22T13:56:21
SHFE.hc2411,SHFE,hc2411,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2411.csv,,2026-04-22T13:56:21
SHFE.hc2412,SHFE,hc2412,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2412.csv,,2026-04-22T13:56:21
SHFE.hc2501,SHFE,hc2501,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2501.csv,,2026-04-22T13:56:21
SHFE.hc2502,SHFE,hc2502,imported,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2502.csv,,2026-04-22T13:56:21
SHFE.hc2503,SHFE,hc2503,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2503.csv,,2026-04-22T13:56:21
SHFE.hc2504,SHFE,hc2504,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2504.csv,,2026-04-22T13:56:21
SHFE.hc2505,SHFE,hc2505,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2505.csv,,2026-04-22T13:56:21
SHFE.hc2506,SHFE,hc2506,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2506.csv,,2026-04-22T13:56:21
SHFE.hc2507,SHFE,hc2507,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2507.csv,,2026-04-22T13:56:21
SHFE.hc2508,SHFE,hc2508,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2508.csv,,2026-04-22T13:56:21
SHFE.hc2509,SHFE,hc2509,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2509.csv,,2026-04-22T13:56:21
SHFE.hc2510,SHFE,hc2510,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2510.csv,,2026-04-22T13:56:21
SHFE.hc2511,SHFE,hc2511,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2511.csv,,2026-04-22T13:56:21
SHFE.hc2512,SHFE,hc2512,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2512.csv,,2026-04-22T13:56:21
SHFE.hc2601,SHFE,hc2601,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2601.csv,,2026-04-22T13:56:21
SHFE.hc2602,SHFE,hc2602,imported,247,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2602.csv,,2026-04-22T13:56:21
SHFE.hc2603,SHFE,hc2603,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2603.csv,,2026-04-22T13:56:21
SHFE.hc2604,SHFE,hc2604,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/hc2604.csv,,2026-04-22T13:56:21
SHFE.ni2009,SHFE,ni2009,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2009.csv,,2026-04-22T13:56:21
SHFE.ni2010,SHFE,ni2010,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2010.csv,,2026-04-22T13:56:21
SHFE.ni2011,SHFE,ni2011,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2011.csv,,2026-04-22T13:56:21
SHFE.ni2012,SHFE,ni2012,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2012.csv,,2026-04-22T13:56:21
SHFE.ni2101,SHFE,ni2101,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2101.csv,,2026-04-22T13:56:21
SHFE.ni2102,SHFE,ni2102,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2102.csv,,2026-04-22T13:56:21
SHFE.ni2103,SHFE,ni2103,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2103.csv,,2026-04-22T13:56:21
SHFE.ni2104,SHFE,ni2104,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2104.csv,,2026-04-22T13:56:21
SHFE.ni2105,SHFE,ni2105,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2105.csv,,2026-04-22T13:56:21
SHFE.ni2106,SHFE,ni2106,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2106.csv,,2026-04-22T13:56:21
SHFE.ni2107,SHFE,ni2107,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2107.csv,,2026-04-22T13:56:21
SHFE.ni2108,SHFE,ni2108,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2108.csv,,2026-04-22T13:56:21
SHFE.ni2109,SHFE,ni2109,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2109.csv,,2026-04-22T13:56:21
SHFE.ni2110,SHFE,ni2110,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2110.csv,,2026-04-22T13:56:21
SHFE.ni2111,SHFE,ni2111,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2111.csv,,2026-04-22T13:56:21
SHFE.ni2112,SHFE,ni2112,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2112.csv,,2026-04-22T13:56:21
SHFE.ni2201,SHFE,ni2201,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2201.csv,,2026-04-22T13:56:21
SHFE.ni2202,SHFE,ni2202,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2202.csv,,2026-04-22T13:56:21
SHFE.ni2203,SHFE,ni2203,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2203.csv,,2026-04-22T13:56:21
SHFE.ni2204,SHFE,ni2204,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2204.csv,,2026-04-22T13:56:21
SHFE.ni2205,SHFE,ni2205,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2205.csv,,2026-04-22T13:56:21
SHFE.ni2206,SHFE,ni2206,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2206.csv,,2026-04-22T13:56:22
SHFE.ni2207,SHFE,ni2207,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2207.csv,,2026-04-22T13:56:22
SHFE.ni2208,SHFE,ni2208,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2208.csv,,2026-04-22T13:56:22
SHFE.ni2209,SHFE,ni2209,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2209.csv,,2026-04-22T13:56:22
SHFE.ni2210,SHFE,ni2210,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2210.csv,,2026-04-22T13:56:22
SHFE.ni2211,SHFE,ni2211,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2211.csv,,2026-04-22T13:56:22
SHFE.ni2212,SHFE,ni2212,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2212.csv,,2026-04-22T13:56:22
SHFE.ni2301,SHFE,ni2301,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2301.csv,,2026-04-22T13:56:22
SHFE.ni2302,SHFE,ni2302,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2302.csv,,2026-04-22T13:56:22
SHFE.ni2303,SHFE,ni2303,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2303.csv,,2026-04-22T13:56:22
SHFE.ni2304,SHFE,ni2304,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2304.csv,,2026-04-22T13:56:22
SHFE.ni2305,SHFE,ni2305,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2305.csv,,2026-04-22T13:56:22
SHFE.ni2306,SHFE,ni2306,imported,245,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2306.csv,,2026-04-22T13:56:22
SHFE.ni2307,SHFE,ni2307,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2307.csv,,2026-04-22T13:56:22
SHFE.ni2308,SHFE,ni2308,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2308.csv,,2026-04-22T13:56:22
SHFE.ni2309,SHFE,ni2309,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2309.csv,,2026-04-22T13:56:22
SHFE.ni2310,SHFE,ni2310,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2310.csv,,2026-04-22T13:56:22
SHFE.ni2311,SHFE,ni2311,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2311.csv,,2026-04-22T13:56:22
SHFE.ni2312,SHFE,ni2312,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2312.csv,,2026-04-22T13:56:22
SHFE.ni2401,SHFE,ni2401,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2401.csv,,2026-04-22T13:56:22
SHFE.ni2402,SHFE,ni2402,imported,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2402.csv,,2026-04-22T13:56:22
SHFE.ni2403,SHFE,ni2403,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2403.csv,,2026-04-22T13:56:22
SHFE.ni2404,SHFE,ni2404,imported,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2404.csv,,2026-04-22T13:56:22
SHFE.ni2405,SHFE,ni2405,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2405.csv,,2026-04-22T13:56:22
SHFE.ni2406,SHFE,ni2406,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2406.csv,,2026-04-22T13:56:22
SHFE.ni2407,SHFE,ni2407,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2407.csv,,2026-04-22T13:56:22
SHFE.ni2408,SHFE,ni2408,imported,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2408.csv,,2026-04-22T13:56:22
SHFE.ni2409,SHFE,ni2409,imported,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2409.csv,,2026-04-22T13:56:22
SHFE.ni2410,SHFE,ni2410,imported,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/SHFE/ni2410.csv,,2026-04-22T13:56:22
