entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_nonconfirmation_multiplier,directional_30d_risk_adjust_long_only,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
304,2024-07-02 00:00:00+08:00,2024-07-02,SH.CZCE,SH409.CZCE,short,short_case1a,base,flat_entry,open_interest_surge,risk_budget,10513059.2,2704500.0,9461753.28,7359141.439999999,10513059.2,10513059.2,0,1000000.0,1500000.0,1500000.0,0.2572514763352612,0.0508457780507304,0.9943614796617972,7808559.199999999,6757253.279999999,0.7,"1.0,1.0,1.0,1.0",0.06,1.0,1,0,not_confirmed,1.0,2.0,1.0,2692.0,2661.0,56016.0,44095.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,41.87315701340848,60.0,40.0,0,60,,0.8,0.2,0.0508457780507304,-1.0,0,0,0,0,,271,271,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,405435.1967999999,405435.1967999999,2692.0,,2692.0,2693.0,1.0,30,30.0,8130.0,0.12,9691.2,2626315.1999999997,5330815.199999999,271,1,SH.CZCE,0.25,2628264.8,0.0,271,500,271,0,1.0,0.0,271,271,13514,697,759,271,271,0,9461753.28,6757253.279999999,271,271,271,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0508457780507304,11076239.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0508457780507304,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
305,2024-07-22 00:00:00+08:00,2024-07-22,lh.DCE,lh2409.DCE,long,long_case2,base,flat_entry,regular,risk_budget,10017209.2,0.0,9015488.28,7012046.4399999995,10017209.2,10017209.2,0,1000000.0,1500000.0,1500000.0,0.0,0.0956127780266789,0.6959148131554735,10017209.2,9015488.28,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,18670.0,18395.0,55570.0,56303.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,81.54963153202243,60.0,40.0,0,60,,0.8,0.2,0.0956127780266789,-1.0,0,0,0,0,,28,28,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,410169.0,399948.0,0,17960.0,18670.0,0.0395322939866369,1,0,1.0,1,1.0,volume_not_expanding,162278.78903999997,162278.78903999997,18670.0,,18670.0,18310.0,360.0,16,5760.0,161280.0,0.12,35846.4,1003699.2,1003699.2,28,1,lh.DCE,0.25,2504302.3,0.0,69,28,28,0,1.0,0.0,28,28,28,251,195,28,28,0,9015488.28,9015488.28,28,28,28,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0956127780266789,11076239.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0956127780266789,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
306,2024-07-25 00:00:00+08:00,2024-07-25,ru.SHFE,ru2409.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,9997049.2,999129.6,8997344.28,6997934.4399999995,9997049.2,9997049.2,0,1000000.0,1500000.0,1500000.0,0.0999424510184465,0.0974328903983944,0.6837807306773704,8997919.6,7998214.68,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,14250.0,14545.0,179523.0,186665.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,31.476651481706583,60.0,40.0,0,60,,0.8,0.2,0.0974328903983944,-1.0,0,0,0,0,,50,50,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,143967.86424,143967.86424,14250.0,,14250.0,14535.0,285.0,10,2850.0,142500.0,0.12,17100.0,855000.0,1854129.6,50,1,ru.SHFE,0.25,2499262.3,0.0,146,50,50,0,1.0,0.0,50,50,50,467,409,50,50,0,8997344.28,7998214.68,50,50,50,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0974328903983944,11076239.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0974328903983944,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
307,2024-08-02 00:00:00+08:00,2024-08-02,lh.DCE,lh2409.DCE,long,long_case1a,base,flat_entry,open_interest_decline,risk_budget,9715349.2,863100.0,8743814.28,6800744.4399999995,9715349.2,9715349.2,0,1000000.0,1500000.0,1500000.0,0.0888388036530895,0.1228657105924545,0.5142285960503031,8852249.2,7880714.279999999,0.7,"1.0,1.0,1.0,1.0",0.025,1.0,1,0,not_confirmed,1.0,2.0,1.0,18965.0,18605.0,42750.0,45106.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,75.32368754110875,60.0,40.0,0,60,,0.8,0.2,0.1228657105924545,-1.0,0,0,0,0,,32,32,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,365136.0,408300.0,0,17475.0,18965.0,0.0852646638054364,1,0,1.0,1,1.0,volume_not_expanding,197017.857,197017.857,18965.0,,18965.0,18585.7,379.2999999999993,16,6068.799999999988,194201.59999999963,0.12,36412.8,1165209.6,2028309.6,32,1,lh.DCE,0.25,2428837.3,0.0,66,32,32,0,1.0,0.0,32,32,32,216,186,32,32,0,8743814.28,7880714.279999999,32,32,32,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1228657105924545,11076239.2,0,1.0,0.0,60,0.6,0,1,0.0,0.1228657105924545,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
308,2024-08-06 00:00:00+08:00,2024-08-06,lh.DCE,lh2411.DCE,long,rollover_reopen,base,rollover_reopen,open_interest_decline,risk_budget,9733389.2,0.0,8760050.28,6813372.4399999995,9733389.2,9733389.2,0,1000000.0,1500000.0,1500000.0,0.0,0.1212369989264948,0.5250866738233677,9733389.2,8760050.28,0.7,"1.0,1.0,1.0,1.0",0.025,1.0,1,0,not_confirmed,1.0,2.0,1.0,17850.0,17971.84300341297,64774.0,47883.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.1212369989264948,-1.0,0,0,0,0,,71,71,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,352053.0,407960.0,0,16167.629299028617,17850.0,0.1040579710144926,1,0,1.0,1,1.0,volume_not_expanding,219001.257,219001.257,17850.0,,17850.0,17815.0,35.0,16,560.0,17920.0,0.12,34272.0,1096704.0,1096704.0,32,1,lh.DCE,0.25,2433347.3,0.0,71,198,71,0,1.0,0.0,71,71,391,255,198,71,71,0,8760050.28,8760050.28,71,71,71,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.1212369989264948,11076239.2,0,1.0,0.0,60,0.6,0,1,0.1,0.1212369989264948,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
309,2024-08-22 00:00:00+08:00,2024-08-22,ru.SHFE,ru2501.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,10237709.2,0.0,9213938.28,7166396.4399999995,10237709.2,10237709.2,0,1000000.0,1500000.0,1500000.0,0.0,0.0757052989610408,0.8286313402597275,10237709.2,9213938.28,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,16210.0,16290.0,163242.0,161882.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,67.45349421136225,60.0,40.0,0,60,,0.8,0.2,0.0757052989610408,-1.0,0,0,0,0,,131,131,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,3233725.0,1636242.0,0,15860.0,16210.0,0.0220680958385877,1,0,1.0,1,1.0,volume_not_expanding,165850.88903999998,165850.88903999998,16210.0,,16210.0,16155.0,55.0,10,550.0,72050.0,0.12,19452.0,2548212.0,2548212.0,131,1,ru.SHFE,0.25,2559427.3,0.0,131,301,131,0,1.0,0.0,131,131,301,473,368,131,131,0,9213938.28,9213938.28,131,131,131,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0757052989610408,11076239.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0757052989610408,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
310,2024-09-03 00:00:00+08:00,2024-09-03,fu.SHFE,fu2411.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,10683109.2,0.0,9614798.28,7478176.439999999,10683109.2,10683109.2,0,1000000.0,1500000.0,1500000.0,0.0,0.0400233303486867,1.0,10683109.2,9614798.28,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2908.0,2886.0,232139.0,187363.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,32.58640620739619,60.0,40.0,0,60,,0.8,0.2,0.0400233303486867,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,173066.36903999996,173066.36903999996,2908.0,,2908.0,2918.0,10.0,10,100.0,50000.0,0.15,4362.0,2181000.0,2181000.0,500,1,fu.SHFE,0.25,2670777.3,0.0,612,500,500,0,1.0,0.0,500,500,1730,2204,1714,500,500,0,9614798.28,9614798.28,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0400233303486867,11128509.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0400233303486867,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
311,2024-09-11 00:00:00+08:00,2024-09-11,ru.SHFE,ru2501.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,11893109.2,2046750.0,10703798.28,8325176.439999999,11893109.2,11893109.2,0,1000000.0,1500000.0,1500000.0,0.1720954517091291,0.0050196144782145,1.0,9846359.2,8657048.28,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,16745.0,16780.0,184272.0,186329.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,63.52229405334927,60.0,40.0,0,60,,0.8,0.2,0.0050196144782145,-1.0,0,0,0,0,,135,135,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,4464776.0,3411727.0,0,15520.0,16745.0,0.078930412371134,1,0,1.0,1,1.0,volume_not_expanding,155826.86904,155826.86904,16745.0,,16745.0,16630.0,115.0,10,1150.0,155250.0,0.12,20094.0,2712690.0,4759440.0,135,1,ru.SHFE,0.25,2973277.3,0.0,147,135,135,0,1.0,0.0,135,135,135,430,414,135,135,0,10703798.28,8657048.28,135,135,135,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0050196144782145,11953109.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0050196144782145,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
312,2024-09-18 00:00:00+08:00,2024-09-18,au.SHFE,au2410.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,13440859.2,2869830.0,12096773.28,9408601.44,13440859.2,13440859.2,0,1000000.0,1500000.0,1500000.0,0.2135153681246806,0.0,1.0,10571029.2,9226943.28,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,582.98,583.58,72187.0,71303.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,72.33223238230669,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,57,57,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,1504575.0,1999303.0,0,559.94,582.98,0.0411472657784761,1,0,1.0,1,1.0,volume_not_expanding,166084.97903999998,166084.97903999998,582.98,,582.98,582.62,0.3600000000000136,1000,360.00000000001364,20520.00000000078,0.1,58298.0,3322986.0,6192816.0,57,1,au.SHFE,0.25,3360214.8,0.0,57,158,57,0,1.0,0.0,57,57,461,158,161,57,57,0,12096773.28,9226943.28,57,57,57,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,13440859.2,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,1,1,-0.0550709210103965,-0.0550709210103965,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
313,2024-10-16 00:00:00+08:00,2024-10-16,au.SHFE,au2412.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,11733499.200000005,0.0,10560149.280000005,8213449.440000001,11733499.200000005,11733499.200000005,0,1000000.0,1500000.0,1500000.0,0.0,0.145876214230202,0.3608252384653194,11733499.200000005,10560149.280000005,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,611.98,603.64,194569.0,196568.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,81.64140882602658,60.0,40.0,0,60,,0.8,0.2,0.145876214230202,-1.0,0,0,0,0,,21,21,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,1861811.0,1361102.0,0,577.98,611.98,0.0588255648984394,1,0,1.0,1,1.0,volume_not_expanding,190082.68704000005,190082.68704000005,611.98,,611.98,603.18,8.800000000000068,1000,8800.00000000007,184800.00000000143,0.1,61198.0,1285158.0,1285158.0,21,1,au.SHFE,0.25,2933374.8000000007,0.0,47,21,21,0,1.0,0.0,21,21,21,172,134,21,21,0,10560149.280000005,10560149.280000005,21,21,21,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.145876214230202,13737469.200000009,0,1.0,0.0,60,0.6,0,1,0.0,0.145876214230202,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
314,2024-10-25 00:00:00+08:00,2024-10-25,si.GFEX,si2412.GFEX,long,long_case1a,base,flat_entry,regular,risk_budget,12031279.2,1311912.0,10828151.28,8421895.44,12031279.2,12031279.2,0,1000000.0,1500000.0,1500000.0,0.1090417717178402,0.1241997325096826,0.5053351166021154,10719367.2,9516239.28,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,13155.0,12865.0,163583.0,166800.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,70.04420333658484,60.0,40.0,0,60,,0.8,0.2,0.1241997325096826,-1.0,0,0,0,0,,130,130,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,2225790.0,1130822.0,0,12520.0,13155.0,0.0507188498402555,1,0,1.0,1,1.0,volume_not_expanding,171292.30704,171292.30704,13155.0,,13155.0,12891.9,263.10000000000036,5,1315.5000000000018,171015.00000000023,0.12,7893.0,1026090.0,2338002.0,130,1,si.GFEX,0.25,3007819.8000000003,0.0,381,130,130,0,1.0,0.0,130,130,130,1205,1067,130,130,0,10828151.28,9516239.28,130,130,130,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1241997325096826,13737469.200000009,0,1.0,0.0,60,0.6,0,1,0.0,0.1241997325096826,1,1.0,1,1,-0.0377485363961082,-0.0377485363961082,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
315,2024-10-30 00:00:00+08:00,2024-10-30,AP.CZCE,AP501.CZCE,long,long_case2,base,flat_entry,volume_open_interest_surge,risk_budget,12056679.2,1341102.0,10851011.28,8439675.44,12056679.2,12056679.2,0,1000000.0,1500000.0,1500000.0,0.1112331163294118,0.1223507747700722,0.5176615015328515,10715577.2,9509909.28,0.7,"1.0,1.0,1.0,1.0",0.06,1.0,1,0,not_confirmed,1.0,2.0,1.0,7532.0,6980.0,131918.0,131964.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,88.69407274116206,60.0,40.0,0,60,,0.8,0.2,0.1223507747700722,-1.0,0,0,0,0,,333,333,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,1470751.0,1004183.0,0,6601.0,7532.0,0.1410392364793213,1,0,1.0,1,1.0,volume_not_expanding,570594.5568,570594.5568,7532.0,,7532.0,7381.36,150.64000000000033,10,1506.4000000000033,501631.2000000011,0.12,9038.4,3009787.1999999997,4350889.199999999,333,1,AP.CZCE,0.25,3014169.8000000003,0.0,333,378,333,0,1.0,0.0,333,333,378,1052,933,333,333,0,10851011.28,9509909.28,333,333,333,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1223507747700722,13737469.200000009,0,1.0,0.0,60,0.6,0,1,0.0,0.1223507747700722,1,1.0,1,1,0.2966766207643272,0.2966766207643272,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
316,2024-11-01 00:00:00+08:00,2024-11-01,SA.CZCE,SA501.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,12192789.200000005,4382149.199999999,10973510.280000005,8534952.440000001,12192789.200000005,12192789.200000005,0,1000000.0,1500000.0,1500000.0,0.3594049833978921,0.1124428362685612,0.5837144248762584,7810640.000000004,6591361.080000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,1539.0,1575.0,1240117.0,1242014.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,51.10652125308312,60.0,40.0,0,60,,0.8,0.2,0.1124428362685612,-1.0,0,0,0,0,,370,370,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,22098331.0,35767089.0,0,1409.0,1539.0,0.092264017033357,1,0,1.0,1,1.0,volume_not_expanding,118644.49944000006,118644.49944000006,1539.0,,1539.0,1523.0,16.0,20,320.0,118400.0,0.12,3693.6,1366632.0,5748781.199999999,370,1,SA.CZCE,0.25,3048197.3000000007,0.0,825,370,370,0,1.0,0.0,370,370,370,1784,2310,370,370,0,10973510.280000005,6591361.080000004,370,370,370,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1124428362685612,13737469.200000009,0,1.0,0.0,60,0.6,0,1,0.0,0.1124428362685612,1,1.0,2,2,0.2151244158102752,0.1112942444970229,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
317,2024-11-05 00:00:00+08:00,2024-11-05,MA.CZCE,MA501.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,11626559.200000005,3020976.0,10463903.280000005,8138591.440000001,11626559.200000005,11626559.200000005,0,1000000.0,1500000.0,1500000.0,0.2598340530532885,0.1536607630756327,0.3089282461624481,8605583.200000003,7442927.280000003,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2501.0,2476.0,608644.0,615698.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,63.87675850054318,60.0,40.0,0,60,,0.8,0.2,0.1536607630756327,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3.0,5333324.0,6232869.0,0,2383.0,2501.0,0.0495174150230801,1,0,1.0,1,1.0,volume_not_expanding,133972.69104000003,133972.69104000003,2501.0,,2501.0,2478.0,23.0,10,230.0,115000.0,0.12,3001.2,1500600.0,4521576.0,500,1,MA.CZCE,0.25,2906639.8000000007,0.0,968,500,500,0,1.0,0.0,500,500,582,2479,2711,500,500,0,10463903.280000005,7442927.280000003,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1536607630756327,13737469.200000009,0,1.0,0.0,60,0.6,0,1,0.0,0.1536607630756327,1,1.0,1,1,-0.095471772099849,-0.095471772099849,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
