diagnostic_index,datetime,date,contract_vt_symbol,product_vt_symbol,direction,entry_context,long_signal_atr_shock_enabled,short_signal_atr_shock_enabled,long_signal_atr_shock_period,long_signal_atr_shock_multiplier,long_signal_atr_shock_entry_context,long_signal_atr_shock_direction,long_signal_atr_shock_prior_close,long_signal_atr_shock_signal_close,long_signal_atr_shock_drop,short_signal_atr_shock_rise,signal_atr_shock_adverse_move,signal_atr_shock_move_kind,long_signal_atr_shock_atr,long_signal_atr_shock_threshold,long_signal_atr_shock_blocked,long_signal_atr_shock_reason,long_signal_atr_shock_selected_volume_before,long_signal_atr_shock_selected_volume_after,profile,start_month,variant,account_capital,c3_capital
804,2025-03-21 00:00:00+08:00,2025-03-21,hc2505.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3357.0,3351.0,,-6.0,-6.0,signal_day_rise,41.0,41.0,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
805,2025-03-21 00:00:00+08:00,2025-03-21,sp2505.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5890.0,5752.0,,-138.0,-138.0,signal_day_rise,70.4,70.4,0,rise_not_above_threshold,101,101,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
806,2025-03-27 00:00:00+08:00,2025-03-27,AP505.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,7732.0,7561.0,171.0,,171.0,signal_day_drop,212.8,212.8,0,drop_not_above_threshold,257,257,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
807,2025-03-31 00:00:00+08:00,2025-03-31,CF505.CZCE,CF.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,13580.0,13540.0,,-40.0,-40.0,signal_day_rise,109.0,109.0,0,rise_not_above_threshold,311,311,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
808,2025-03-31 00:00:00+08:00,2025-03-31,MA505.CZCE,MA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2541.0,2479.0,,-62.0,-62.0,signal_day_rise,36.6,36.6,0,rise_not_above_threshold,244,244,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
809,2025-03-31 00:00:00+08:00,2025-03-31,SA505.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1393.0,1373.0,,-20.0,-20.0,signal_day_rise,32.6,32.6,0,rise_not_above_threshold,252,252,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
810,2025-03-31 00:00:00+08:00,2025-03-31,ru2505.SHFE,ru.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,16670.0,16560.0,,-110.0,-110.0,signal_day_rise,253.0,253.0,0,rise_not_above_threshold,26,26,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
811,2025-04-03 00:00:00+08:00,2025-04-03,ru2509.SHFE,ru.SHFE,short,rollover_reopen,1,1,5,1.0,rollover_reopen,short,16869.93964716806,16295.0,,-574.9396471680593,-574.9396471680593,signal_day_rise,258.2185082017953,258.2185082017953,0,rise_not_above_threshold,39,39,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
812,2025-04-08 00:00:00+08:00,2025-04-08,SH505.CZCE,SH.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2477.0,2372.0,,-105.0,-105.0,signal_day_rise,73.2,73.2,0,rise_not_above_threshold,129,129,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
813,2025-04-08 00:00:00+08:00,2025-04-08,si2505.GFEX,si.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,9550.0,9550.0,,0.0,0.0,signal_day_rise,188.0,188.0,0,rise_not_above_threshold,334,334,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
814,2025-04-11 00:00:00+08:00,2025-04-11,FG505.CZCE,FG.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1169.0,1146.0,,-23.0,-23.0,signal_day_rise,48.0,48.0,0,rise_not_above_threshold,438,438,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
815,2025-04-11 00:00:00+08:00,2025-04-11,fu2507.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,2901.0,2894.0,,-7.0,-7.0,signal_day_rise,170.6,170.6,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
816,2025-04-14 00:00:00+08:00,2025-04-14,lh2509.DCE,lh.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,14345.0,14470.0,-125.0,,-125.0,signal_day_drop,277.0,277.0,0,drop_not_above_threshold,97,97,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
817,2025-04-15 00:00:00+08:00,2025-04-15,AP510.CZCE,AP.CZCE,long,rollover_reopen,1,1,5,1.0,rollover_reopen,long,7723.0560142258355,7726.0,-2.943985774164503,,-2.943985774164503,signal_day_drop,182.33085227994397,182.33085227994397,0,drop_not_above_threshold,295,295,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
818,2025-04-22 00:00:00+08:00,2025-04-22,AP510.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,7922.0,7897.0,25.0,,25.0,signal_day_drop,205.0,205.0,0,drop_not_above_threshold,260,260,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
819,2025-04-25 00:00:00+08:00,2025-04-25,SH509.CZCE,SH.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2472.0,2439.0,,-33.0,-33.0,signal_day_rise,50.0,50.0,0,rise_not_above_threshold,168,168,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
820,2025-04-30 00:00:00+08:00,2025-04-30,sp2507.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5178.0,5120.0,,-58.0,-58.0,signal_day_rise,88.8,88.8,0,rise_not_above_threshold,359,359,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
821,2025-05-09 00:00:00+08:00,2025-05-09,SA509.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1323.0,1305.0,,-18.0,-18.0,signal_day_rise,34.8,34.8,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
822,2025-05-09 00:00:00+08:00,2025-05-09,rb2510.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3052.0,3022.0,,-30.0,-30.0,signal_day_rise,46.2,46.2,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
823,2025-05-16 00:00:00+08:00,2025-05-16,lh2509.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,13780.0,13660.0,,-120.0,-120.0,signal_day_rise,151.0,151.0,0,rise_not_above_threshold,71,71,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
824,2025-05-19 00:00:00+08:00,2025-05-19,SA509.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1289.0,1284.0,,-5.0,-5.0,signal_day_rise,45.4,45.4,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
825,2025-05-22 00:00:00+08:00,2025-05-22,OI509.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,9440.0,9405.0,35.0,,35.0,signal_day_drop,114.4,114.4,0,drop_not_above_threshold,147,147,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
826,2025-05-26 00:00:00+08:00,2025-05-26,rb2510.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3046.0,3004.0,,-42.0,-42.0,signal_day_rise,28.6,28.6,0,rise_not_above_threshold,196,196,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
827,2025-05-27 00:00:00+08:00,2025-05-27,hc2510.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3138.0,3111.0,,-27.0,-27.0,signal_day_rise,33.6,33.6,0,rise_not_above_threshold,402,402,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
828,2025-05-28 00:00:00+08:00,2025-05-28,MA509.CZCE,MA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2208.0,2206.0,,-2.0,-2.0,signal_day_rise,36.0,36.0,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
829,2025-05-28 00:00:00+08:00,2025-05-28,ru2509.SHFE,ru.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,14495.0,13805.0,,-690.0,-690.0,signal_day_rise,221.0,221.0,0,rise_not_above_threshold,58,58,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
830,2025-05-29 00:00:00+08:00,2025-05-29,SM509.CZCE,SM.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,5606.0,5530.0,,-76.0,-76.0,signal_day_rise,161.6,161.6,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
831,2025-05-29 00:00:00+08:00,2025-05-29,lc2507.GFEX,lc.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,60380.0,58860.0,,-1520.0,-1520.0,signal_day_rise,1608.0,1608.0,0,rise_not_above_threshold,190,190,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
832,2025-05-30 00:00:00+08:00,2025-05-30,SH509.CZCE,SH.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2479.0,2456.0,,-23.0,-23.0,signal_day_rise,57.8,57.8,0,rise_not_above_threshold,268,268,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
833,2025-06-03 00:00:00+08:00,2025-06-03,FG509.CZCE,FG.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,982.0,954.0,,-28.0,-28.0,signal_day_rise,29.6,29.6,0,rise_not_above_threshold,422,422,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
834,2025-06-09 00:00:00+08:00,2025-06-09,OI509.CZCE,OI.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,9140.0,9182.0,,42.0,42.0,signal_day_rise,149.2,149.2,0,rise_not_above_threshold,225,225,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
835,2025-06-09 00:00:00+08:00,2025-06-09,cu2507.SHFE,cu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,78930.0,78910.0,20.0,,20.0,signal_day_drop,704.0,704.0,0,drop_not_above_threshold,52,52,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
836,2025-06-11 00:00:00+08:00,2025-06-11,fu2509.SHFE,fu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,2924.0,2912.0,12.0,,12.0,signal_day_drop,44.8,44.8,0,drop_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
837,2025-06-20 00:00:00+08:00,2025-06-20,OI509.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,9691.0,9726.0,-35.0,,-35.0,signal_day_drop,165.4,165.4,0,drop_not_above_threshold,267,267,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
838,2025-06-24 00:00:00+08:00,2025-06-24,sp2509.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5278.0,5136.0,,-142.0,-142.0,signal_day_rise,126.4,126.4,0,rise_not_above_threshold,443,443,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
839,2025-06-26 00:00:00+08:00,2025-06-26,sp2509.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5070.0,5066.0,,-4.0,-4.0,signal_day_rise,150.0,150.0,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
840,2025-07-04 00:00:00+08:00,2025-07-04,OI509.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,9619.0,9607.0,12.0,,12.0,signal_day_drop,107.6,107.6,0,drop_not_above_threshold,243,243,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
841,2025-07-08 00:00:00+08:00,2025-07-08,jm2509.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,835.0,843.5,-8.5,,-8.5,signal_day_drop,27.1,27.1,0,drop_not_above_threshold,277,277,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
842,2025-07-09 00:00:00+08:00,2025-07-09,si2509.GFEX,si.GFEX,long,flat_entry,1,1,5,1.0,flat_entry,long,8215.0,8140.0,75.0,,75.0,signal_day_drop,346.0,346.0,0,drop_not_above_threshold,484,484,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
843,2025-07-10 00:00:00+08:00,2025-07-10,lc2509.GFEX,lc.GFEX,long,flat_entry,1,1,5,1.0,flat_entry,long,64400.0,64180.0,220.0,,220.0,signal_day_drop,1400.0,1400.0,0,drop_not_above_threshold,406,406,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
844,2025-07-11 00:00:00+08:00,2025-07-11,SM509.CZCE,SM.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,5808.0,5746.0,62.0,,62.0,signal_day_drop,92.0,92.0,0,drop_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
845,2025-07-17 00:00:00+08:00,2025-07-17,SH509.CZCE,SH.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2466.0,2484.0,-18.0,,-18.0,signal_day_drop,53.0,53.0,0,drop_not_above_threshold,318,318,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
846,2025-07-21 00:00:00+08:00,2025-07-21,SA509.CZCE,SA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1216.0,1295.0,-79.0,,-79.0,signal_day_drop,30.6,30.6,0,drop_not_above_threshold,328,328,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
847,2025-07-23 00:00:00+08:00,2025-07-23,lh2509.DCE,lh.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,14380.0,14590.0,-210.0,,-210.0,signal_day_drop,210.0,210.0,0,drop_not_above_threshold,54,54,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
848,2025-07-24 00:00:00+08:00,2025-07-24,MA509.CZCE,MA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2411.0,2480.0,-69.0,,-69.0,signal_day_drop,48.0,48.0,0,drop_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
849,2025-07-29 00:00:00+08:00,2025-07-29,fu2509.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,2869.0,2917.0,,48.0,48.0,signal_day_rise,59.0,59.0,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
850,2025-08-06 00:00:00+08:00,2025-08-06,fu2509.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,2842.0,2835.0,,-7.0,-7.0,signal_day_rise,67.6,67.6,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
851,2025-08-08 00:00:00+08:00,2025-08-08,AP510.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,7940.0,8077.0,-137.0,,-137.0,signal_day_drop,86.4,86.4,0,drop_not_above_threshold,98,98,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
852,2025-08-12 00:00:00+08:00,2025-08-12,AP510.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,8127.0,8178.0,-51.0,,-51.0,signal_day_drop,112.6,112.6,0,drop_not_above_threshold,197,197,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
853,2025-08-12 00:00:00+08:00,2025-08-12,OI601.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,9593.0,9810.0,-217.0,,-217.0,signal_day_drop,112.6,112.6,0,drop_not_above_threshold,250,250,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
854,2025-08-12 00:00:00+08:00,2025-08-12,jm2601.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1256.0,1313.0,-57.0,,-57.0,signal_day_drop,65.3,65.3,0,drop_not_above_threshold,187,187,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
855,2025-08-12 00:00:00+08:00,2025-08-12,lh2511.DCE,lh.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,14140.0,14230.0,-90.0,,-90.0,signal_day_drop,205.0,205.0,0,drop_not_above_threshold,107,107,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
856,2025-08-19 00:00:00+08:00,2025-08-19,CF601.CZCE,CF.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,14125.0,14100.0,25.0,,25.0,signal_day_drop,139.0,139.0,0,drop_not_above_threshold,351,351,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
857,2025-08-20 00:00:00+08:00,2025-08-20,fu2510.SHFE,fu.SHFE,short,rollover_reopen,1,1,5,1.0,rollover_reopen,short,2716.9884629698545,2718.0,,1.0115370301455189,1.0115370301455189,signal_day_rise,46.73301079270559,46.73301079270559,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
858,2025-08-22 00:00:00+08:00,2025-08-22,SH601.CZCE,SH.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2687.0,2741.0,-54.0,,-54.0,signal_day_drop,60.4,60.4,0,drop_not_above_threshold,305,305,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
859,2025-08-22 00:00:00+08:00,2025-08-22,au2510.SHFE,au.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,775.12,773.4,,-1.7200000000000273,-1.7200000000000273,signal_day_rise,4.520000000000005,4.520000000000005,0,rise_not_above_threshold,25,25,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
860,2025-08-26 00:00:00+08:00,2025-08-26,FG601.CZCE,FG.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1191.0,1173.0,,-18.0,-18.0,signal_day_rise,38.4,38.4,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
861,2025-08-26 00:00:00+08:00,2025-08-26,sp2511.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5136.0,5070.0,,-66.0,-66.0,signal_day_rise,80.4,80.4,0,rise_not_above_threshold,289,289,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
862,2025-08-27 00:00:00+08:00,2025-08-27,OI601.CZCE,OI.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,9821.0,9853.0,-32.0,,-32.0,signal_day_drop,112.4,112.4,0,drop_not_above_threshold,249,249,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
863,2025-08-28 00:00:00+08:00,2025-08-28,AP510.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,8278.0,8414.0,-136.0,,-136.0,signal_day_drop,110.4,110.4,0,drop_not_above_threshold,291,291,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
864,2025-09-01 00:00:00+08:00,2025-09-01,au2510.SHFE,au.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,785.12,800.56,-15.43999999999994,,-15.43999999999994,signal_day_drop,4.76400000000001,4.76400000000001,0,drop_not_above_threshold,17,17,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
865,2025-09-01 00:00:00+08:00,2025-09-01,rb2601.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3160.0,3115.0,,-45.0,-45.0,signal_day_rise,47.0,47.0,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
866,2025-09-02 00:00:00+08:00,2025-09-02,SA601.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1271.0,1267.0,,-4.0,-4.0,signal_day_rise,31.4,31.4,0,rise_not_above_threshold,301,301,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
867,2025-09-02 00:00:00+08:00,2025-09-02,lh2511.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,13625.0,13595.0,,-30.0,-30.0,signal_day_rise,159.0,159.0,0,rise_not_above_threshold,114,114,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
868,2025-09-03 00:00:00+08:00,2025-09-03,hc2601.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3298.0,3299.0,,1.0,1.0,signal_day_rise,44.0,44.0,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
869,2025-09-25 00:00:00+08:00,2025-09-25,SH601.CZCE,SH.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2548.0,2537.0,,-11.0,-11.0,signal_day_rise,63.8,63.8,0,rise_not_above_threshold,336,336,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
870,2025-09-26 00:00:00+08:00,2025-09-26,cu2511.SHFE,cu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,82710.0,82470.0,240.0,,240.0,signal_day_drop,948.0,948.0,0,drop_not_above_threshold,62,62,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
871,2025-09-29 00:00:00+08:00,2025-09-29,FG601.CZCE,FG.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1252.0,1228.0,24.0,,24.0,signal_day_drop,47.8,47.8,0,drop_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
872,2025-09-30 00:00:00+08:00,2025-09-30,hc2601.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3289.0,3253.0,,-36.0,-36.0,signal_day_rise,38.2,38.2,0,rise_not_above_threshold,335,335,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
873,2025-09-30 00:00:00+08:00,2025-09-30,ru2601.SHFE,ru.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,15375.0,15030.0,,-345.0,-345.0,signal_day_rise,234.0,234.0,0,rise_not_above_threshold,55,55,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
874,2025-10-09 00:00:00+08:00,2025-10-09,SA601.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1255.0,1250.0,,-5.0,-5.0,signal_day_rise,33.4,33.4,0,rise_not_above_threshold,500,500,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
875,2025-10-10 00:00:00+08:00,2025-10-10,rb2601.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3096.0,3103.0,,7.0,7.0,signal_day_rise,34.4,34.4,0,rise_not_above_threshold,461,461,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
