trade_id,order_id,datetime,date,time,vt_symbol,symbol,exchange,direction,offset,price,volume,signed_volume,gateway_name,exit_reason,profile,start_month,variant,account_capital,c3_capital,experiment_arm,requested_top_n,actual_ranked_count,actual_total_count
BACKTESTING.141,BACKTESTING.101.stage847_c9.1,2020-01-14 09:17:00+08:00,2020-01-14,09:17:00,sp2005.SHFE,sp2005,SHFE,空,平,4663.0,12.0,-12.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.142,BACKTESTING.102,2020-01-15 00:00:00+08:00,2020-01-15,00:00:00,CF005.CZCE,CF005,CZCE,空,平,14195.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.143,BACKTESTING.103,2020-01-20 00:00:00+08:00,2020-01-20,00:00:00,ru2005.SHFE,ru2005,SHFE,空,平,13100.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.144,BACKTESTING.104,2020-02-03 00:00:00+08:00,2020-02-03,00:00:00,jm2005.DCE,jm2005,DCE,空,平,1171.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.145,BACKTESTING.105,2020-02-06 00:00:00+08:00,2020-02-06,00:00:00,au2006.SHFE,au2006,SHFE,多,开,352.3,2.0,2.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.146,BACKTESTING.106,2020-02-11 00:00:00+08:00,2020-02-11,00:00:00,jm2005.DCE,jm2005,DCE,多,开,1230.0,5.0,5.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.147,BACKTESTING.107,2020-02-13 00:00:00+08:00,2020-02-13,00:00:00,au2006.SHFE,au2006,SHFE,空,平,355.6,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.148,BACKTESTING.108,2020-02-17 00:00:00+08:00,2020-02-17,00:00:00,au2006.SHFE,au2006,SHFE,多,开,358.04,2.0,2.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.149,BACKTESTING.109,2020-02-19 00:00:00+08:00,2020-02-19,00:00:00,jm2005.DCE,jm2005,DCE,空,平,1265.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.150,BACKTESTING.110,2020-02-26 00:00:00+08:00,2020-02-26,00:00:00,au2006.SHFE,au2006,SHFE,空,平,373.18,2.0,-2.0,BACKTESTING,long_base_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.151,BACKTESTING.111,2020-02-26 00:00:00+08:00,2020-02-26,00:00:00,jm2005.DCE,jm2005,DCE,多,开,1274.0,5.0,5.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.152,BACKTESTING.112,2020-03-02 00:00:00+08:00,2020-03-02,00:00:00,jm2005.DCE,jm2005,DCE,空,平,1235.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.153,BACKTESTING.113,2020-03-13 00:00:00+08:00,2020-03-13,00:00:00,CF005.CZCE,CF005,CZCE,空,开,11970.0,4.0,-4.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.154,BACKTESTING.114,2020-03-16 00:00:00+08:00,2020-03-16,00:00:00,hc2005.SHFE,hc2005,SHFE,多,开,3548.0,6.0,6.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.155,BACKTESTING.115,2020-03-16 00:00:00+08:00,2020-03-16,00:00:00,rb2005.SHFE,rb2005,SHFE,多,开,3560.0,8.0,8.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.156,BACKTESTING.116,2020-03-19 00:00:00+08:00,2020-03-19,00:00:00,hc2005.SHFE,hc2005,SHFE,空,平,3430.0,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.157,BACKTESTING.117,2020-03-20 00:00:00+08:00,2020-03-20,00:00:00,rb2005.SHFE,rb2005,SHFE,空,平,3540.0,8.0,-8.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.158,BACKTESTING.118,2020-03-26 00:00:00+08:00,2020-03-26,00:00:00,CF005.CZCE,CF005,CZCE,多,平,10600.0,4.0,4.0,BACKTESTING,short_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.159,BACKTESTING.119,2020-04-07 00:00:00+08:00,2020-04-07,00:00:00,sp2009.SHFE,sp2009,SHFE,空,开,4606.0,19.0,-19.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.160,BACKTESTING.120,2020-04-08 00:00:00+08:00,2020-04-08,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4652.0,19.0,19.0,BACKTESTING,short_base_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.161,BACKTESTING.121,2020-04-15 00:00:00+08:00,2020-04-15,00:00:00,sp2009.SHFE,sp2009,SHFE,空,开,4608.0,18.0,-18.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.162,BACKTESTING.122,2020-04-27 00:00:00+08:00,2020-04-27,00:00:00,AP010.CZCE,AP010,CZCE,多,开,9160.0,3.0,3.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.163,BACKTESTING.123,2020-04-27 00:00:00+08:00,2020-04-27,00:00:00,au2006.SHFE,au2006,SHFE,多,开,381.0,1.0,1.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.164,BACKTESTING.124,2020-04-29 00:00:00+08:00,2020-04-29,00:00:00,au2006.SHFE,au2006,SHFE,空,平,377.38,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.165,BACKTESTING.127,2020-05-12 00:00:00+08:00,2020-05-12,00:00:00,rb2010.SHFE,rb2010,SHFE,多,开,3448.0,20.0,20.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.166,BACKTESTING.128,2020-05-13 00:00:00+08:00,2020-05-13,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3329.0,4.0,4.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.167,BACKTESTING.129,2020-05-15 00:00:00+08:00,2020-05-15,00:00:00,AP010.CZCE,AP010,CZCE,空,平,9074.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.168,BACKTESTING.131,2020-05-18 00:00:00+08:00,2020-05-18,00:00:00,OI009.CZCE,OI009,CZCE,多,开,6810.0,8.0,8.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.169,BACKTESTING.132,2020-05-18 00:00:00+08:00,2020-05-18,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4414.0,10.0,10.0,BACKTESTING,forced_margin_deleverage,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.170,BACKTESTING.133,2020-05-22 00:00:00+08:00,2020-05-22,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4446.0,8.0,8.0,BACKTESTING,short_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.171,BACKTESTING.134,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,OI009.CZCE,OI009,CZCE,空,平,6783.0,8.0,-8.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.172,BACKTESTING.135,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3416.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.173,BACKTESTING.136,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3516.0,20.0,-20.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.174,BACKTESTING.137,2020-05-29 00:00:00+08:00,2020-05-29,00:00:00,jm2009.DCE,jm2009,DCE,多,开,1160.0,6.0,6.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.175,BACKTESTING.138,2020-06-02 00:00:00+08:00,2020-06-02,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3550.0,27.0,27.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.176,BACKTESTING.139,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,cu2007.SHFE,cu2007,SHFE,多,开,44790.0,1.0,1.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.177,BACKTESTING.140,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,rb2010.SHFE,rb2010,SHFE,多,开,3641.0,1.0,1.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.178,BACKTESTING.141,2020-06-04 00:00:00+08:00,2020-06-04,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3520.0,27.0,-27.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.179,BACKTESTING.142,2020-06-08 00:00:00+08:00,2020-06-08,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3605.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.180,BACKTESTING.143,2020-06-08 00:00:00+08:00,2020-06-08,00:00:00,ru2009.SHFE,ru2009,SHFE,多,开,10700.0,1.0,1.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.181,BACKTESTING.144,2020-06-15 00:00:00+08:00,2020-06-15,00:00:00,ru2009.SHFE,ru2009,SHFE,空,平,10420.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.182,BACKTESTING.145,2020-06-16 00:00:00+08:00,2020-06-16,00:00:00,jm2009.DCE,jm2009,DCE,空,平,1163.0,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.183,BACKTESTING.146,2020-06-22 00:00:00+08:00,2020-06-22,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3663.0,27.0,27.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.184,BACKTESTING.147,2020-06-24 00:00:00+08:00,2020-06-24,00:00:00,au2012.SHFE,au2012,SHFE,多,开,398.14,2.0,2.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.185,BACKTESTING.148,2020-06-24 00:00:00+08:00,2020-06-24,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3603.0,27.0,-27.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.186,BACKTESTING.149,2020-07-01 00:00:00+08:00,2020-07-01,00:00:00,cu2007.SHFE,cu2007,SHFE,空,平,49040.0,1.0,-1.0,BACKTESTING,rollover_close,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.187,BACKTESTING.150,2020-07-01 00:00:00+08:00,2020-07-01,00:00:00,cu2008.SHFE,cu2008,SHFE,多,开,48950.0,1.0,1.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.188,BACKTESTING.151,2020-07-01 00:00:00+08:00,2020-07-01,00:00:00,sp2009.SHFE,sp2009,SHFE,空,开,4404.0,22.0,-22.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.189,BACKTESTING.152,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,FG009.CZCE,FG009,CZCE,多,开,1502.0,8.0,8.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.190,BACKTESTING.153,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,au2012.SHFE,au2012,SHFE,空,平,397.8,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.191,BACKTESTING.154,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4420.0,22.0,22.0,BACKTESTING,short_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.192,BACKTESTING.155,2020-07-09 00:00:00+08:00,2020-07-09,00:00:00,OI009.CZCE,OI009,CZCE,多,开,7720.0,10.0,10.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.193,BACKTESTING.156,2020-07-10 00:00:00+08:00,2020-07-10,00:00:00,jm2009.DCE,jm2009,DCE,多,开,1218.0,5.0,5.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.194,BACKTESTING.156.stage847_c9.1,2020-07-10 09:00:00+08:00,2020-07-10,09:00:00,jm2009.DCE,jm2009,DCE,空,平,1207.25,5.0,-5.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.195,BACKTESTING.157,2020-07-15 00:00:00+08:00,2020-07-15,00:00:00,OI009.CZCE,OI009,CZCE,空,平,8015.0,5.0,-5.0,BACKTESTING,long_rsi_partial_exit_half,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.196,BACKTESTING.158,2020-07-17 00:00:00+08:00,2020-07-17,00:00:00,SM009.CZCE,SM009,CZCE,空,开,6302.0,8.0,-8.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.197,BACKTESTING.159,2020-07-17 00:00:00+08:00,2020-07-17,00:00:00,cu2008.SHFE,cu2008,SHFE,空,平,51080.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.198,BACKTESTING.160,2020-07-20 00:00:00+08:00,2020-07-20,00:00:00,SA009.CZCE,SA009,CZCE,空,开,1356.0,22.0,-22.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.199,BACKTESTING.161,2020-07-27 00:00:00+08:00,2020-07-27,00:00:00,OI009.CZCE,OI009,CZCE,空,平,8557.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.200,BACKTESTING.162,2020-08-03 00:00:00+08:00,2020-08-03,00:00:00,SM009.CZCE,SM009,CZCE,多,平,6270.0,8.0,8.0,BACKTESTING,short_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.201,BACKTESTING.163,2020-08-03 00:00:00+08:00,2020-08-03,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3847.0,15.0,15.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.202,BACKTESTING.164,2020-08-04 00:00:00+08:00,2020-08-04,00:00:00,SA009.CZCE,SA009,CZCE,多,平,1380.0,22.0,22.0,BACKTESTING,short_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.203,BACKTESTING.165,2020-08-04 00:00:00+08:00,2020-08-04,00:00:00,rb2010.SHFE,rb2010,SHFE,多,开,3832.0,2.0,2.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.204,BACKTESTING.166,2020-08-11 00:00:00+08:00,2020-08-11,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3902.0,15.0,-15.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.205,BACKTESTING.167,2020-08-12 00:00:00+08:00,2020-08-12,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3795.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.206,BACKTESTING.168,2020-08-17 00:00:00+08:00,2020-08-17,00:00:00,sp2012.SHFE,sp2012,SHFE,多,开,4574.0,30.0,30.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.207,BACKTESTING.169,2020-08-19 00:00:00+08:00,2020-08-19,00:00:00,FG009.CZCE,FG009,CZCE,空,平,1909.0,8.0,-8.0,BACKTESTING,rollover_close,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.208,BACKTESTING.170,2020-08-19 00:00:00+08:00,2020-08-19,00:00:00,FG101.CZCE,FG101,CZCE,多,开,1859.0,8.0,8.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.209,BACKTESTING.171,2020-08-20 00:00:00+08:00,2020-08-20,00:00:00,FG101.CZCE,FG101,CZCE,空,平,1844.0,8.0,-8.0,BACKTESTING,long_base_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.210,BACKTESTING.172,2020-08-20 00:00:00+08:00,2020-08-20,00:00:00,sp2012.SHFE,sp2012,SHFE,空,平,4560.0,30.0,-30.0,BACKTESTING,long_base_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.211,BACKTESTING.173,2020-08-24 00:00:00+08:00,2020-08-24,00:00:00,sp2012.SHFE,sp2012,SHFE,多,开,4618.0,30.0,30.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.212,BACKTESTING.174,2020-08-25 00:00:00+08:00,2020-08-25,00:00:00,CF101.CZCE,CF101,CZCE,多,开,13110.0,18.0,18.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.213,BACKTESTING.175,2020-09-01 00:00:00+08:00,2020-09-01,00:00:00,sp2012.SHFE,sp2012,SHFE,空,平,4980.0,15.0,-15.0,BACKTESTING,long_rsi_partial_exit_half,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.214,BACKTESTING.176,2020-09-02 00:00:00+08:00,2020-09-02,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,4030.0,26.0,26.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.215,BACKTESTING.177,2020-09-04 00:00:00+08:00,2020-09-04,00:00:00,CF101.CZCE,CF101,CZCE,空,平,12995.0,18.0,-18.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.216,BACKTESTING.178,2020-09-04 00:00:00+08:00,2020-09-04,00:00:00,MA101.CZCE,MA101,CZCE,多,开,2020.0,29.0,29.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.217,BACKTESTING.179,2020-09-04 00:00:00+08:00,2020-09-04,00:00:00,sp2012.SHFE,sp2012,SHFE,空,平,4832.0,15.0,-15.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.218,BACKTESTING.180,2020-09-07 00:00:00+08:00,2020-09-07,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,4014.0,26.0,-26.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.219,BACKTESTING.181,2020-09-10 00:00:00+08:00,2020-09-10,00:00:00,MA101.CZCE,MA101,CZCE,空,平,2000.0,29.0,-29.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.220,BACKTESTING.182,2020-09-17 00:00:00+08:00,2020-09-17,00:00:00,MA101.CZCE,MA101,CZCE,多,开,2083.0,62.0,62.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.221,BACKTESTING.183,2020-09-23 00:00:00+08:00,2020-09-23,00:00:00,MA101.CZCE,MA101,CZCE,空,平,2019.0,62.0,-62.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.222,BACKTESTING.184,2020-09-29 00:00:00+08:00,2020-09-29,00:00:00,CF101.CZCE,CF101,CZCE,空,开,12840.0,20.0,-20.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.223,BACKTESTING.185,2020-09-29 00:00:00+08:00,2020-09-29,00:00:00,ru2101.SHFE,ru2101,SHFE,多,开,12675.0,10.0,10.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.224,BACKTESTING.186,2020-10-09 00:00:00+08:00,2020-10-09,00:00:00,ru2101.SHFE,ru2101,SHFE,空,平,12600.0,10.0,-10.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.225,BACKTESTING.187,2020-10-12 00:00:00+08:00,2020-10-12,00:00:00,CF101.CZCE,CF101,CZCE,多,平,13300.0,20.0,20.0,BACKTESTING,short_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.226,BACKTESTING.188,2020-10-12 00:00:00+08:00,2020-10-12,00:00:00,jm2101.DCE,jm2101,DCE,多,开,1318.5,6.0,6.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.227,BACKTESTING.189,2020-10-14 00:00:00+08:00,2020-10-14,00:00:00,AP101.CZCE,AP101,CZCE,多,开,8210.0,4.0,4.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.228,BACKTESTING.190,2020-10-15 00:00:00+08:00,2020-10-15,00:00:00,CF101.CZCE,CF101,CZCE,多,开,14345.0,8.0,8.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.229,BACKTESTING.191,2020-10-15 00:00:00+08:00,2020-10-15,00:00:00,ru2101.SHFE,ru2101,SHFE,多,开,13365.0,8.0,8.0,BACKTESTING,,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.230,BACKTESTING.192,2020-10-19 00:00:00+08:00,2020-10-19,00:00:00,jm2101.DCE,jm2101,DCE,空,平,1332.5,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.231,BACKTESTING.193,2020-10-20 00:00:00+08:00,2020-10-20,00:00:00,CF101.CZCE,CF101,CZCE,空,平,14935.0,4.0,-4.0,BACKTESTING,long_rsi_partial_exit_half,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
BACKTESTING.232,BACKTESTING.194,2020-10-22 00:00:00+08:00,2020-10-22,00:00:00,AP101.CZCE,AP101,CZCE,空,平,7980.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage061_top15_plus_fu,2018-01,stage061_top15_plus_fu,150000.0,150000.0,T15,15,15,16
