date,variant,label,window_name,window_label,window_group,account_capital,account_equity,nav,drawdown_pct,broker10_margin_to_equity_pct,net_pnl,trade_count,total_slippage,source_name,rebased_equity,rebased_nav,broker10_margin_to_rebased_equity_pct,profile,oi_mode,am_label,declared_am_size,requested_start_month,start_month,arm,experiment_arm,requested_top_n,actual_ranked_count,actual_total_count
2018-12-06 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-07 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-10 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-11 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-12 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-13 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-14 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-17 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-18 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-19 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-20 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-21 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-24 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-25 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-26 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-27 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2018-12-28 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-02 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-03 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-04 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-07 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-08 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-09 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-10 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-11 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-14 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-15 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-16 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-17 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-18 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-21 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-22 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-23 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-24 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-25 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-28 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-29 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-30 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148315.40000000002,0.9887693333333336,-4.678801558400824,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,148315.40000000002,0.9887693333333336,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-01-31 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,146315.40000000002,0.9754360000000002,-5.964186601917532,0.0,-2000.0,4,400.0,stage772_am40_80_120_oi_monthly,146315.40000000002,0.9754360000000002,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-01 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,146315.40000000002,0.9754360000000002,-5.964186601917532,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,146315.40000000002,0.9754360000000002,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-11 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,146315.40000000002,0.9754360000000002,-5.964186601917532,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,146315.40000000002,0.9754360000000002,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-12 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148275.40000000005,0.988502666666667,-4.7045092592711395,46.7113897517727,1960.0000000000457,2,100.0,stage772_am40_80_120_oi_monthly,148275.40000000005,0.988502666666667,46.7113897517727,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-13 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,150075.40000000002,1.0005026666666668,-3.547662720106126,46.55573131905695,1799.9999999999773,2,120.0,stage772_am40_80_120_oi_monthly,150075.40000000002,1.0005026666666668,46.55573131905695,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-14 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,153665.40000000005,1.0244360000000003,-1.2403965669936068,45.87682067661294,3590.0000000000227,0,0.0,stage772_am40_80_120_oi_monthly,153665.40000000005,1.0244360000000003,45.87682067661294,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-15 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,151095.40000000005,1.0073026666666671,-2.8921163479125767,25.500974880770684,-2570.0000000000114,1,20.0,stage772_am40_80_120_oi_monthly,151095.40000000005,1.0073026666666671,25.500974880770684,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-18 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,155015.40000000005,1.0334360000000002,-0.3727616626198249,25.273359937141727,3920.0,0,0.0,stage772_am40_80_120_oi_monthly,155015.40000000005,1.0334360000000002,25.273359937141727,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-19 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,152855.40000000005,1.0190360000000005,-1.760977509617878,25.3973363060775,-2160.0,0,0.0,stage772_am40_80_120_oi_monthly,152855.40000000005,1.0190360000000005,25.3973363060775,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-20 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,148982.90000000005,0.9932193333333336,-4.249804300127103,36.849061200983456,-3872.5,5,230.0,stage772_am40_80_120_oi_monthly,148982.90000000005,0.9932193333333336,36.849061200983456,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-21 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,150432.90000000005,1.0028860000000004,-3.31790014357749,36.682534206280664,1450.0,0,0.0,stage772_am40_80_120_oi_monthly,150432.90000000005,1.0028860000000004,36.682534206280664,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-22 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,157112.90000000005,1.0474193333333337,0.0,63.146438007318295,6680.0,1,140.0,stage772_am40_80_120_oi_monthly,157112.90000000005,1.0474193333333337,63.146438007318295,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-25 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,145072.90000000005,0.967152666666667,-7.663279081475805,67.18760016515833,-12040.0,0,0.0,stage772_am40_80_120_oi_monthly,145072.90000000005,0.967152666666667,67.18760016515833,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-26 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,140502.90000000005,0.9366860000000004,-10.572015410574176,42.25165459218278,-4570.0,1,80.0,stage772_am40_80_120_oi_monthly,140502.90000000005,0.9366860000000004,42.25165459218278,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-27 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,139732.00000000006,0.9315466666666672,-11.062681676679633,11.718575558927084,-770.8999999999924,3,200.0,stage772_am40_80_120_oi_monthly,139732.00000000006,0.9315466666666672,11.718575558927084,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-02-28 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,140682.00000000006,0.9378800000000004,-10.458020951812353,11.728579349170465,950.0,0,0.0,stage772_am40_80_120_oi_monthly,140682.00000000006,0.9378800000000004,11.728579349170465,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-01 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,143382.00000000006,0.9558800000000004,-8.739511523242193,11.756287400092058,2700.0,0,0.0,stage772_am40_80_120_oi_monthly,143382.00000000006,0.9558800000000004,11.756287400092058,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-04 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,142702.00000000006,0.951346666666667,-9.172321305252462,33.71919104147103,-680.0,1,90.0,stage772_am40_80_120_oi_monthly,142702.00000000006,0.951346666666667,33.71919104147103,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-05 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,140372.00000000006,0.9358133333333336,-10.655331293611148,22.461402558914877,-2330.0,3,210.0,stage772_am40_80_120_oi_monthly,140372.00000000006,0.9358133333333336,22.461402558914877,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-06 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,149082.00000000006,0.9938800000000004,-5.111547174038533,52.58236406809673,8710.0,1,50.0,stage772_am40_80_120_oi_monthly,149082.00000000006,0.9938800000000004,52.58236406809673,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-07 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,140222.00000000006,0.9348133333333336,-10.750804039642825,55.070759224658026,-8860.0,0,0.0,stage772_am40_80_120_oi_monthly,140222.00000000006,0.9348133333333336,55.070759224658026,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-08 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,146974.50000000006,0.9798300000000004,-6.4529392557835745,32.309686374166944,6752.5,3,240.0,stage772_am40_80_120_oi_monthly,146974.50000000006,0.9798300000000004,32.309686374166944,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-11 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,149024.50000000006,0.993496666666667,-5.148145060017351,32.04681109481997,2050.0,0,0.0,stage772_am40_80_120_oi_monthly,149024.50000000006,0.993496666666667,32.04681109481997,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-12 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,137524.50000000006,0.9168300000000004,-12.467722255779112,33.62280902675522,-11500.0,0,0.0,stage772_am40_80_120_oi_monthly,137524.50000000006,0.9168300000000004,33.62280902675522,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-13 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,137524.50000000006,0.9168300000000004,-12.467722255779112,0.0,0.0,1,50.0,stage772_am40_80_120_oi_monthly,137524.50000000006,0.9168300000000004,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-14 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,137524.50000000006,0.9168300000000004,-12.467722255779112,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,137524.50000000006,0.9168300000000004,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-15 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,137524.50000000006,0.9168300000000004,-12.467722255779112,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,137524.50000000006,0.9168300000000004,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
2019-03-18 00:00:00,stage061_top18_plus_fu,Top18+fu（实际19品种）,mstart_2018_01,2018-01 independent start to 2026-05-29,yearly_start,150000.0,137524.50000000006,0.9168300000000004,-12.467722255779112,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,137524.50000000006,0.9168300000000004,0.0,stage061_top18_plus_fu,,,,2018-01,2018-01,stage061_top18_plus_fu,T18,18,18,19
